index,original,zero_shot_translation,improved_translation
440,"bei ""1"" Tischgerät",tableware,Tableware associated with '1'
456,Schnelle Lieferung und gute Verarbeitung,Fast delivery and good workmanship.,Fast delivery and good quality.
460,Leider zu groß für unter 1 Jahr,Too large for under 1 year.,"Unfortunately, this item is too large for babies under 1 year old."
463,"Ich habe mich hier durch die teils überschwänglichen Rezensionen wohl blenden lassen. Vorausschicken möchte ich, dass ich bereits 2 Rucksäcke von Lowepro im Einsatz habe. Einen sehr großen (zur Aufbewahrung der Ausrüstung) und einen ziemlich kleinen für die wichtigsten, alltäglichen Dinge, die man mal eben mitnimmt. Dadurch, dass ich mir gerade das Sigma 70-200 2.8 gekauft habe, ist der kleine Lowepro nun endgültig zu klein geworden und ich benötige Ersatz. Beim Prime Day habe ich diesen Rucksack für einen wirklich sehr erschwinglichen Preis (knapp 29 EUR) erworben und war eigentlich sehr froh über diesen Kauf, hatte ich mir doch viele der Rezensionen vorab durchgelesen. Als der Rucksack dann gestern kam, folgte die Ernüchterung: Der Rucksack ist für unter 30 EUR nicht schlecht, das kann man nicht sagen. Aber dass er (wie in vielen Rezensionen geschrieben) mit den namhaften Produkten, welche zu weit höheren Preisen verkauft werden, mithalten kann .... Leute, das stimmt einfach nicht! Ich hatte wirklich gehofft, dass es so ist, aber davon kann echt keine Rede sein. Die gepolsterten Wände sind wesentlich dünner und bieten nicht einen solchen Schutz, wie meine Lowepro. Ach die Trennungen innen, sind von einem anderen Kaliber, wesentlich labbriger. Insgesamt ist die Haptik dieses Rucksacks nicht mit der meinen Lowepro zu vergleichen. Auch die Reisverschlüsse und die Materialien der Fächer für das Kleinmaterial sind nicht gerade hochwertig. Daher habe ich für mich entschieden, dass der Rucksack zurück geht. Wenn ich mir eine Ausrüstung von vielen Tausend EUR anschaffe, dann muss ich leider auch das Geld für einen vernünftigen Rucksack in die Hand nehmen. Qualität hat hier anscheinend doch seinen Preis. Für jemanden, der nicht viel Geld ausgeben möchte, ist der Rucksack bestimmt eine gute Wahl, für mich jedoch nicht. Und es ist auch nicht so, dass mir die Entscheidung schwer gefallen ist. Als ich den Rucksack ausgepackt habe, wusste ich nach 2 Minuten, dass er zurück geht. Was mir gut gefallen hat, ist die Farbe innen. Hier findet man seine Sachen bestimmt sehr viel schneller, als mit einem grauen Innenleben. Für jemanden, der andere Ansprüche an einen Rucksack hat, ist der Rucksack bestimmt eine tolle Sache, meiner geht jedoch zurück.","I allowed myself to be dazzled by the partly effusive reviews here. I would like to preface that I already have 2 Lowepro backpacks in use. A very large one (for storing the equipment) and a pretty small one for the most important, everyday things that you just take with you. Due to the fact that I just bought the Sigma 70-200 2.8, the small Lowepro has now become definitively too small and I need a replacement. During Prime Day, I acquired this backpack for a really very affordable price (just under 29 EUR) and was actually very happy with this purchase, as I had read through many of the reviews in advance. But when the backpack arrived yesterday, the disillusionment followed: The backpack is not bad for under 30 EUR, that can't be said. But that it (as written in many reviews) can keep up with the well-known products, which are sold at much higher prices.... People, that's just not true! I had really hoped that this was the case, but there is really no question of that. The padded walls are much thinner and do not offer such protection as my Lowepro. Ah, the partitions inside are of a different caliber, much more flabby. Overall, the feel of this backpack is not comparable to my Lowepro. Also, the zippers and the materials of the compartments for the small items are not exactly high-quality. Therefore, I have decided that the backpack will be returned. If I acquire equipment worth many thousands of euros, I unfortunately have to spend the money for a decent backpack. Quality apparently does have its price here. For someone who doesn't want to spend a lot of money, the backpack is certainly a good choice, but not for me. And it's not like the decision was difficult for me. When I unpacked the backpack, I knew after 2 minutes that it would be going back. What I liked was the color inside. Here you will certainly find your things much faster than with a gray interior. For someone who has different demands on a backpack, the backpack is certainly a great thing, but mine is going back.","I was likely misled by the overly enthusiastic reviews here. I should note that I already have two Lowepro backpacks - a very large one for storing my equipment and a smaller one for everyday essentials. However, after purchasing the Sigma 70-200mm f/2.8 lens, the smaller Lowepro has become too small, so I need a replacement. During an Amazon sale, I acquired this backpack for a very affordable price of just under €29 and was quite pleased with the purchase, having read many positive reviews beforehand. But when the backpack arrived yesterday, I was disappointed - while it's not bad for the price, it cannot compare to the well-known, higher-priced products as claimed in the reviews. The padded walls are much thinner and offer less protection than my Lowepro, and the internal dividers are of lower quality. Overall, the feel and construction do not match my Lowepro. The zippers and materials for the smaller compartments also seem less durable. Therefore, I have decided to return this backpack. When investing in expensive camera equipment, I need to ensure I also have a quality, protective backpack, even if it costs more. For someone on a tighter budget, this backpack may be a good option, but it's not the right fit for me. As soon as I unpacked it, I knew it would be going back. The one positive was the bright interior color, which would make it easier to find items. But overall, this backpack does not meet my needs, so I will be returning it."
466,"Mensch zerstört alles, weiß nichts zu schätzen und lernt nicht dazu! Zuerst einmal: Sooo schlecht ist der Film jetzt nicht, wie viele schreiben. Klar, natürlich ist die Story total konstruiert, und immer wieder nach dem gleichen Schema F konzepiert. Wenn man den Anfang gesehen hat, weiß man wie das Ende ist. Und die Botschaft ist auch immer die gleiche: Mensch zerstört alles, und weiß nichts zu schätzen, und lernt nicht dazu! Und genau das ist es, was der Film uns sagen möchte! Wie oft hab ich bei dem Film nur gedacht ( und das obwohl ich weiß, das es nur nen Film ist, und die Tiere aus dem Computer stammen) : Oh mein Gott, die armen Tiere, da schießen einen oftmals schon die Tränen in den Augen. Von daher ist Jurassic World Das gefallene Königreich schon wirklich ordentlich gemacht. Es ist nur schade, das der Mensch die Botschaft hinter dem Film einfach nicht rafft, und das, obwohl es ein Mainstream Film ist. Wir zerstören konsequent, die Tier und die Umwelt und letztenendes unseren Planeten und uns dazu. Aus Hab und Profitgier, und aus Dummheit und Arroganz ! Empathie für die Umwelt und die Lebewesen :Fehlanzeige. 4 Sterne, weil der Film gut gemacht ist, aber leider immer nach dem gleichen Prinzip, sonst wären 5 Sterne drin gewesen. Trotzdem gut gemachtes PopcornKino.","Humans destroy everything, know nothing to appreciate, and do not learn! First of all: The film is not so bad, as many write. Of course, the story is totally constructed, and conceived according to the same schema F. Once you've seen the beginning, you know how the end is. And the message is always the same: Humans destroy everything, and know nothing to appreciate, and do not learn! And that's exactly what the film wants to tell us! How often have I just thought during the film (and even though I know it's just a movie, and the animals come from the computer): Oh my God, the poor animals, that often brings tears to my eyes. Therefore, Jurassic World: The Fallen Kingdom is really well done. It's just a pity that the human being simply doesn't grasp the message behind the film, and that, although it is a mainstream film. We consistently destroy the animals and the environment and ultimately our planet and ourselves. Out of greed and profit, and out of stupidity and arrogance! Empathy for the environment and living beings: None. 4 stars, because the film is well made, but unfortunately always according to the same principle, otherwise it would have been 5 stars. Nevertheless, well-made popcorn cinema.","Humans destroy everything, fail to appreciate, and do not learn! First of all: The film is not as bad as many write. Of course, the story is highly contrived and follows the same formula. Once you've seen the beginning, you know how it ends. And the message is always the same: Humans destroy everything, fail to appreciate, and do not learn! And that's precisely what the film wants to convey. How often have I thought during the film (even though I know it's just a movie and the animals are computer-generated): Oh, the poor animals, it often brings tears to my eyes. Therefore, Jurassic World: The Fallen Kingdom is really well done. It's just a pity that people simply don't grasp the message behind the film, even though it's a mainstream movie. We consistently destroy the animals, the environment, and ultimately our planet and ourselves, out of greed and profit, and out of stupidity and arrogance! Empathy for the environment and living beings is sorely lacking. 4.0 stars, because the film is well made, but unfortunately always following the same formula, otherwise it would have been 5 stars. Nevertheless, a well-crafted popcorn cinema."
480,"An paar stellen war die Farbe abgesplittert und wenn man nur drüber gegangen ist mit der Hand ging die Farbe gleich auch an manche stelle ab. Wir wollten sie kostenlos abholen lassen weil wir sie nicht mehr haben wollten , aber leider nur auf unsere Kosten . sie würden nur die beschädigte teile austauschen aber wie wenn beide kommode beschädigt war. Schlechter Service vom Hersteller Amazon hat das alles für uns erledigt und uns das Geld zurück überwiesen. Ein LOB an Amazon","At a few places the color had chipped off and if you just walked over it with your hand, the color would come off in some places as well. We wanted to have it picked up for free because we no longer wanted it, but unfortunately only at our own expense. They would only replace the damaged parts, but how if both the chests were damaged. Poor service from the manufacturer Amazon has taken care of all this for us and refunded us the money. A praise for Amazon.","The dresser's color had chipped off in a few places, and simply running a hand over it would cause the color to come off in some areas as well. We wanted to have it picked up for free since we no longer needed it, but unfortunately, that would have been at our own expense. They would only replace the damaged parts, but that wouldn't work if both dressers were damaged. The manufacturer, Amazon, provided poor service, but they ultimately took care of everything for us and refunded our money. We commend Amazon for their handling of this issue."
484,- Türen knallen durch Magnete (kann man vielleicht mit Gumminoppen ausgleichen) - manche unsaubere Stellen,Doors slam due to magnets (can perhaps be balanced with rubber bumpers) - some untidy spots.,"Doors tend to slam shut due to magnetic closures, which could perhaps be mitigated by using rubber stoppers. There are also some unclean areas."
485,"- mitgelieferte Dübel sind viel zu klein und wackeln (hatte keine anderen und habe sie da auch kein Pokal im Haus war, mit Bastelkleber festgeklebt) - die Halterungen für den Einlegeboden wackeln etwas (habs mit etwas Papier umwickelt und ausgeglichen) Fazit: Wenn er nicht so gut aussehen würde und so gute Maße hätte, würde ich weniger Sterne geben, da man sich alles passend machen muss, um wirklich zufrieden zu sein. Außerdem finde Ich ihn dann dafür auch etwas zu teuer.","The supplied wall plugs are much too small and wobbly (I didn't have any others and there was no trophy in the house, so I glued them in place with craft glue) - the brackets for the insert floor are a bit wobbly (I wrapped them in some paper and balanced them out) Conclusion: If it didn't look so good and have such good dimensions, I would give it fewer stars, as you have to make everything fit yourself to really be satisfied. Also, I find it a bit too expensive for that.","Die mitgelieferten Dübel sind viel zu klein und wackelig (da ich keine anderen hatte und kein Pokal im Haus war, habe ich sie mit Bastelkleber befestigt) - die Halterungen für den Einlegeboden wackeln etwas (habe ich mit etwas Papier umwickelt und ausgeglichen). Wenn er nicht so gut aussehen und solche guten Maße hätten, würde ich ihm weniger Sterne geben, da man alles selbst anpassen muss, um wirklich zufrieden zu sein. Außerdem finde ich ihn dann auch etwas zu teuer."
486,Der Kaffee schmeckt mir....aber,delicious.,"The coffee tastes good to me, but..."
487,"...es gibt nur 3 Sterne. Der Geschmack ist subjektiv gut, meiner Meinung nach sind die Originalkapseln aber besser (aber auch wesentlich teurer). Insofern hätte ich 5* vergeben. Leider läuft der Kaffee nicht gleichmäßig durch (wenn überhaupt!). Auch der zusätzliche Plastikmüll (einzeln verpackt s.Foto) bedeutet für mich ein Stern Abzug. Ich hoffe der Hersteller ändert dies und kassiert bald volle Punktzahl.","...there are only 3 stars. The taste is subjectively good, in my opinion, however, the original capsules are better (but also much more expensive). In this respect, I would have given 5*. Unfortunately, the coffee does not flow evenly (if at all!). The additional plastic waste (individually packaged see photo) also means a one star deduction for me. I hope the manufacturer changes this and soon collects full marks.","The taste is subjectively good, in my opinion the original capsules are better, but also much more expensive. In that case, I would have given it 5 stars. Unfortunately, the coffee does not flow evenly (if at all!). The additional plastic litter (individually packaged, see photo) also means a one-star deduction for me. I hope the manufacturer changes this and soon receives the full score."
491,"Ich habe vier Leuchtmittel im Haus durch diese Lampen ersetzt. Leider konnte ich nur vier ersetzen, denn die anderen beiden wurden ohne Fassung geliefert - stattdessen lacht mich an dieser Stelle eine Platine an... Es lag auch nichts im Karton. ""6 zahlen - 4 erhalten"" ist kein guter Deal. Bestimmt hätte Amazon das kulant und schnell geregelt, aber ich habe das erst nach der Rückgabefrist festgestellt. Somit sehe ich das zwar als meinen Fehler und lebe damit. Dennoch ist es kein gutes Indiz für die Qualität dieser Leuchtmittel - bisher der einzige Grund für zwei Sterne Abzug. Das Licht an sich ist super. Die Räume werden nun sehr hell und gleichmäßig ausgeleuchtet. Die Lichtfarbe geht eher in Richtung kaltweiß. Für Flur, Arbeitszimmer, Werkraum, Waschküche etc perfekt. Für Wohnräume würde ich persönlich zu wärmeren Licht greifen. Durchaus mit einer guten alten 100 Watt Birne vergleichbar. Das können andere Lampen allerdings auch und evtl bekomme ich dort auch intakte Exemplare entsprechend der Bestellung. Sollte meine Bewertung eine Hilfe sein, freue ich mich über eine positive Bewertung. Fragen versuche ich schnell zu beantworten.","I replaced four light bulbs in the house with these lamps. Unfortunately, I could only replace four, as the other two were delivered without a socket - instead, a circuit board is grinning at me at this point... There was also nothing in the box. ""Pay for 6, receive 4"" is not a good deal. Amazon would certainly have handled this generously and quickly, but I only noticed this after the return period had expired. So I see this as my own mistake and live with it. Nevertheless, it is not a good indication of the quality of these light bulbs - so far the only reason for a two-star deduction. The light itself is great. The rooms are now very bright and evenly lit. The light color tends more towards cool white. Perfect for the hallway, study, workshop, laundry room, etc. For living rooms, I would personally go for warmer light. Quite comparable to a good old 100 watt bulb. Other lamps can do that too, and maybe I'll get intact specimens there according to the order. If my review is helpful, I would appreciate a positive review. I'll try to answer questions quickly.","I replaced four light bulbs in the house with these lamps. Unfortunately, I could only replace four, as the other two were delivered without a socket - instead, a circuit board is visible in their place. There was also nothing in the box. I paid for 6 but only received 4, which is not a good deal. Amazon would have likely handled this generously and quickly, but I noticed this after the return period had expired. So I see this as my own mistake and will live with it. Nevertheless, it is not a good indication of the quality of these light bulbs - so far the only reason for a two-star deduction. The light itself is great. The rooms are now very bright and evenly lit. The light color tends more towards cool white. Perfect for the hallway, study, workshop, laundry room, etc. For living rooms, I would personally prefer warmer light, comparable to a good old 100-watt incandescent bulb. Other lamps can provide that as well, and maybe I'll get intact specimens according to the order. If my review is helpful, I would appreciate a positive rating. I'll try to answer questions quickly."
492,Tolle,The quick brown fox jumps over the lazy dog.,Mane
493,"Ich habe Gesten erhalten, und ich würde gerne meine erste Blick teilen. Ja positiv. Ich hab lange überlegt ob ich dieses Set bestelle, oder nicht. ** Das Material ist stabil und Es liegt gut In der Hand. **Die Utensilien haben alle am Griff ein Loch um sie aufhängen zu können ** Das weiche Silikon verkratzt teures Kochgeschirr und Töpfe nicht und ist insbesondere praktisch an Pfannen mit Beschichtung zu verwenden. **Sie sind hitzebeständig und können bis zu 440 ℉ verwendet werden. **Sie weiterleiten die Hitze auch nicht und damit können direkt angefasst werden. **Die Spülmaschine hinterlässt allerdings auf dem schwarzen Silikon manchmal Wasserflecken. Aber kurz nach wischen und sie sind weg. Schließlich Ich muss sagen, dass ich sehr überrascht bin und ich kann nur empfehlen","I have received gestures, and I would like to share my first look. Yes positive. I have thought long and hard about whether to order this set or not. ** The material is stable and it feels good in the hand. ** The utensils all have a hole in the handle to hang them. ** The soft silicone does not scratch expensive cookware and pots and is particularly practical to use on coated pans. ** They are heat-resistant and can be used up to 440 ℉. ** They also do not conduct heat and can therefore be touched directly. ** The dishwasher, however, sometimes leaves water stains on the black silicone. But a quick wipe and they're gone. Finally, I have to say that I am very surprised and I can only recommend it.","I have received gestures, and I would like to share my first impression. I have thought long and hard about whether to order this set or not. The material is stable and it feels good in the hand. The utensils all have a hole in the handle to hang them. The soft silicone does not scratch expensive cookware and is particularly practical to use on coated pans. They are heat-resistant and can be used up to 440°C. They also do not conduct heat and can therefore be touched directly. The dishwasher, however, sometimes leaves water stains on the black silicone. But a quick wipe and they're gone. Finally, I have to say that I am very pleased and can only recommend it."
498,Starker Mäher mit schwachem Fangkorb,Powerful mower with weak collection bag.,Robust lawn mower with flimsy grass catcher.
