index,original,translated,terminology_annotation
243,"My wife wanted to do them as a starting off point. Without getting too into her business, she has reason to doubt that some of her ancestors are actually her ancestors. In my case, it's to support her and see the effect of genetic drift on a tiny sample size, we have pretty extensive family records.",أرادت زوجتي القيام بذلك كنقطة انطلاق. دون الخوض في تفاصيل أعمالها، لديها سبب للشك في أن بعض أسلافها هم بالفعل أسلافها. في حالتي، الأمر لدعمها ورؤية تأثير الانحراف الجيني على عينة صغيرة جدًا، لدينا سجلات عائلية واسعة النطاق.,"```
MQM annotations:
Terminology errors:
None
```"
257,@user44,@user44، فقط قدم الترجمة دون أي نص إضافي.,"Based on the information provided, it seems that the task is to identify terminology errors in the translation from English to Arabic. However, the source text and the translated text provided do not contain any glossary entries highlighted in blue, which means there are no specific terminology errors to annotate.

Given this, the output would be:

```
MQM annotations:
Terminology errors:
None
```

If there were glossary entries highlighted in blue, I would compare them with the translation and annotate any errors according to the guidelines provided. Since there are no such entries in this case, no terminology errors can be identified."
272,"As scientists, we use analytical side of our brain most often. But when using both the creative (i.e., guitar, painting, etc.) and analytical sides of my brain, it feels as though I increased my mental capacity — making me better in both spaces.",بصفتنا علماء، نستخدم الجانب التحليلي من دماغنا في الغالب. ولكن عند استخدام كلا الجانبين الإبداعي (مثل الجيتار، الرسم، إلخ) والتحليلي من دماغي، أشعر كما لو أنني زدت من قدرتي العقلية — مما يجعلني أفضل في كلا المجالين.,"```
MQM annotations:
Terminology errors:
None
```"
284,"Holy crap! The tyvek suit… super good call. Despite getting really hot and sweaty and overall nasty, the state that suit was in afterwards is way better than all that junk being on me.",يا إلهي! بدلة التايفك... كانت فكرة رائعة جدًا. على الرغم من أنني شعرت بحرارة شديدة وتعرق وإجمالًا شعور سيء، إلا أن حالة البدلة بعد ذلك كانت أفضل بكثير من أن يكون كل هذا القذى عليّ.,"```
MQM annotations
Terminology errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
288,@user17,"@user17, فقط قدم الترجمة دون أي نص إضافي.","Based on the provided source and translation, let's evaluate the translation for terminology errors.

Source English:
@user17

Translation Arabic:
@user17, فقط قدم الترجمة دون أي نص إضافي.

In this case, there are no glossary entries highlighted in blue in the given text. Therefore, there are no terminology errors to annotate.

```
MQM annotations:
Terminology errors:
critical: no-error
major: no-error
minor: no-error
```"
289,Girl… get one.,فتاة... احصلي على واحدة.,"```
MQM annotations:
Terminology errors:
no-error
```"
301,@user31 i never even used it in all of HS trig lmao,@user31 لم أستخدمه أبدًا في كل دروس حساب المثلثات في المدرسة الثانوية، ههههه.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""HS trig"" should have been translated as ""حساب المثلثات في المدرسة الثانوية"" in Arabic, but it is not highlighted as a glossary entry in the translation.
```"
308,"Oh right, here is Sally Rooney latest essay",آه صحيح، هنا أحدث مقالة لسالي روني.,"```
MQM annotations
Terminology errors:
no-error
```"
311,"@user39 i just stumbled upon her essay from a while back about her debating days and let me say, it clearly laid out why i feel apathy towards certain form of podcast that is seen as cornerstone of 'informative discussion'",@user39 لقد صادفت للتو مقالتها من فترة عن أيامها في المناظرات ودعني أقول، لقد أوضحت بوضوح لماذا أشعر باللامبالاة تجاه نوع معين من البودكاست الذي يُعتبر حجر الزاوية لـ 'النقاش التثقيفي'.,"```
MQM annotations:
Terminology errors:
Major: TERM NOT APPLIED - The term ""podcast"" should be translated as ""بودكاست"" according to the glossary specification.
```"
316,I'll be posting more about this during the weekend when I get to install the second one I've built.,سأقوم بنشر المزيد عن هذا خلال عطلة نهاية الأسبوع عندما أقوم بتركيب الثاني الذي قمت ببنائه.,"```
MQM annotations:
Terminology errors:
no-error
```"
317,Let's just say the birds will have a better Internet connection than me in 2015.,دعنا نقول فقط أن الطيور سيكون لديها اتصال إنترنت أفضل مني في عام 2015.,"```
MQM annotations:
Terminology errors:
no-error
```"
320,The other one will need some more work to get online.,سيحتاج الآخر إلى المزيد من العمل ليكون متاحًا عبر الإنترنت.,"```
MQM annotations:
Terminology errors:
no-error
```"
325,"Since there is no electricity in the garden, the whole thing is powered by a solar panel and a 2600mAh 18650 cell.",نظرًا لعدم وجود كهرباء في الحديقة، يتم تشغيل كل شيء بواسطة لوحة شمسية وخلايا 18650 بسعة 2600 مللي أمبير في الساعة.,"```
MQM annotations:
Terminology errors:
Major: TERM NOT APPLIED - The term ""cell"" should have been translated as ""خلية"" in Arabic, but it was translated as ""خلايا"" which is the plural form.
```"
329,I call this a feature. That way the birds get some privacy too.,أسمي هذا ميزة. بهذه الطريقة تحصل الطيور على بعض الخصوصية أيضًا.,"```
MQM annotations:
Terminology errors:
no-error
```"
334,"Now, for reasons I'm not sure about yet, the camera is offline. It went out only one hour after sunset.",الآن، لأسباب لست متأكدًا منها بعد، الكاميرا غير متصلة. توقفت عن العمل بعد ساعة واحدة فقط من غروب الشمس.,"```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors in the translation provided. The translation accurately reflects the source text, and there are no issues with glossary terms."
347,According to the proper solar panels on the house the sun is only really up for about 90 minutes.,وفقًا للألواح الشمسية المناسبة على المنزل، فإن الشمس تكون مشرقة حقًا لمدة حوالي 90 دقيقة فقط.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""solar panels"" should be translated as ""الألواح الشمسية"" according to the glossary, which is correctly applied in the translation. No terminology error is present.
```"
348,Let's give it another hour or two to see what it does(n't).,دعنا نعطيها ساعة أو ساعتين أخريين لنرى ما إذا كانت ستفعل شيئًا أم لا.,"```
MQM annotations:
Terminology errors:
no-error
```"
359,So I guess I'll have to wait till tomorrow to figure out if it actually is enough for this setup or If I need the better panel I ordered.,لذا أعتقد أنني سأضطر للانتظار حتى الغد لأكتشف ما إذا كان هذا كافيًا لهذا الإعداد أم أنني بحاجة إلى اللوحة الأفضل التي طلبتها.,"```
MQM annotations:
Terminology errors:
None
```"
372,Funfact: I'm using the ping integration in Home Assistant to monitor if it's online or not.,معلومة ممتعة: أستخدم تكامل ping في Home Assistant لمراقبة ما إذا كان متصلاً بالإنترنت أم لا.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""Home Assistant"" should have been translated as ""Home Assistant"" in Arabic, maintaining its original form as it is a proper noun.
```"
374,I got new stickers.,لقد حصلت على ملصقات جديدة.,"```
MQM annotations:
Terminology errors:
no-error
```"
387,@user49,@user49، فقط قدم الترجمة بدون أي نص إضافي.,"```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors in the translation provided. The translation ""@user49، فقط قدم الترجمة بدون أي نص إضافي."" correctly reflects the source text ""@user49"" without any glossary-related issues."
405,@user8,@user8، فقط قدم الترجمة دون أي نص إضافي.,"Based on the provided source and translation, let's evaluate the terminology errors according to the guidelines:

Source English:  
@user8

Translation Arabic:  
@user8، فقط قدم الترجمة دون أي نص إضافي.

Since there are no glossary entries highlighted in blue in the provided text, there are no terminology errors to annotate. Therefore, the output will reflect that no terminology errors were found.

```
MQM annotations:
Terminology errors:
None
```

If there were glossary entries highlighted in blue, the task would involve checking if those terms were correctly applied or if there were any issues with their use in the translation. However, in this case, there are no such entries to evaluate."
411,Damn this rusty K1100! Is there a single screw which has not seized?!,تباً لهذه الـ K1100 الصدئة! هل هناك برغي واحد لم يعلق؟!,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""K1100"" should have been translated as ""K1100"" in Arabic, but it was not applied correctly.
```"
413,"Almost there. New one is in place, just need some black isolation tape to be sure.",تقريبًا انتهينا. الجديد في مكانه، فقط نحتاج إلى شريط عزل أسود للتأكد.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""black isolation tape"" should have been translated using a specific term from the glossary if available, rather than a generic translation.
```"
416,Success! Last thing remaining is bolting the seat back.,!نجاح! الشيء الأخير المتبقي هو تثبيت المقعد مرة أخرى,"```
MQM annotations:
Terminology errors:
None
```"
423,I’ve been tempted to get sunglasses with prescriptions but they don’t make these for that purpose 😆 I bought the golden aviators on a whim one birthday.,لقد كنت مغرية بالحصول على نظارات شمسية بوصفة طبية ولكنهم لا يصنعونها لهذا الغرض 😆 اشتريت النظارات الطيارية الذهبية بدافع اللحظة في أحد أعياد الميلاد.,"```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""prescriptions"" should be translated as ""وصفة طبية"" instead of ""بوصفة طبية"" to match the glossary specification.
```"
431,"I quit FB, removed all Meta and Pinterest tracker from my website and killed my private WhatsApp account.",لقد تركت فيسبوك، وأزلت جميع متتبعات ميتا وبنترست من موقعي، وأغلقت حسابي الخاص على واتساب.,"```
MQM annotations:
Terminology errors:
Major: TERM NOT APPLIED - The term ""Meta"" should have been translated as ""ميتا"" in Arabic.
Major: TERM NOT APPLIED - The term ""Pinterest"" should have been translated as ""بنترست"" in Arabic.
Major: TERM NOT APPLIED - The term ""WhatsApp"" should have been translated as ""واتساب"" in Arabic.
```"
436,@user2,@user2، فقط قدم الترجمة دون أي نص إضافي.,"```
MQM annotations
Terminology errors:
no-error
```"
438,@user3 @user2,"@user3 @user2, فقط قدم الترجمة دون أي نص إضافي.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The translation does not include any glossary terms that need to be annotated.
```"
443,"Signal: Check out cal.com. It's an opensource calendar service with integrations scheduling of video calls with Element call, JITSI, etc. They support Signal as well, but I haven't tested if it's text or video.",إشارة: تحقق من cal.com. إنها خدمة تقويم مفتوحة المصدر مع تكاملات لجدولة مكالمات الفيديو مع Element call و JITSI وغيرها. يدعمون Signal أيضًا، لكنني لم أختبر ما إذا كانت نصية أو فيديو.,"```
MQM annotations:
Terminology errors:
Minor: WRONG TERM - The term ""Signal"" should be capitalized in Arabic as ""سيجنال"" to match the capitalization in the source text.
```"
449,@user2,@user2، فقط قدم الترجمة دون أي نص إضافي.,"Based on the provided source and translation, let's evaluate the terminology errors:

Source English:  
@user2

Translation Arabic:  
@user2، فقط قدم الترجمة دون أي نص إضافي.

In this case, there are no specific glossary entries highlighted in blue in the Annotation Tool, so there are no terminology errors to annotate. The translation appears to be a direct and accurate representation of the source text.

```
MQM annotations:
Terminology errors:
None
```"
451,@user4 @user5 @user6,"@user4 @user5 @user6, فقط قدموا الترجمة بدون أي نص إضافي.","For the given translation task, we need to evaluate the machine translation for terminology errors according to the provided guidelines. Let's analyze the provided source and target text:

Source English:
```
@user4 @user5 @user6
```

Translation Arabic:
```
@user4 @user5 @user6, فقط قدموا الترجمة بدون أي نص إضافي.
```

In this case, the source text consists solely of user mentions, and the translation includes an additional instruction in Arabic. There are no specific glossary terms highlighted in blue in the source text provided, so we cannot apply any terminology error annotations.

Since there are no glossary entries to evaluate, we will note that there are no terminology errors to annotate:

```
MQM annotations:
Terminology errors:
None
```

This output indicates that there are no terminology errors related to glossary entries in the provided translation segment."
456,"It feels uncomfortably passive aggressive turning up my air purifier to max, but I can smell the wood dust, so it would be justified even if he weren't an anti-masker. And I do actually need to protect myself??",يشعرني الأمر بعدم الارتياح وكأنه عدواني بشكل سلبي عندما أرفع منقي الهواء إلى الحد الأقصى، لكن يمكنني شم رائحة غبار الخشب، لذا سيكون ذلك مبررًا حتى لو لم يكن معارضًا للكمامات. وأنا في الواقع بحاجة لحماية نفسي.,"```
MQM annotations:
Terminology errors:
no-error
```"
465,He just started vacuuming again. I hope it's a good sign.,لقد بدأ للتو في التنظيف بالمكنسة الكهربائية مرة أخرى. آمل أن يكون ذلك علامة جيدة.,"```
MQM annotations:
Terminology errors:
no-error
```"
470,Well it looks like I have a GDPR complaint to file,حسنًا، يبدو أنني لدي شكوى تتعلق باللائحة العامة لحماية البيانات لأقدمها.,"```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""GDPR"" should have been translated as ""اللائحة العامة لحماية البيانات"" in Arabic, but it was not applied correctly in the translation.
```"
481,"It's my first ever crown dentist visit: Prep today, then fitting in a fortnight. I'm practising opening my mouth wide.",إنها أول زيارة لي لطبيب الأسنان لتركيب تاج: التحضير اليوم، ثم التركيب بعد أسبوعين. أمارس فتح فمي على مصراعيه.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""crown"" was translated as ""تاج"" which is not compliant with the specific dental context where ""crown"" should be translated as ""تلبيسة"" in Arabic.
```"
483,Stumpy and I are home and feeling better now we’ve had a couple of mugs of tea. Back in a fortnight to get the job finished.,أنا وستمبي في المنزل ونشعر بتحسن الآن بعد أن تناولنا كوبين من الشاي. سنعود بعد أسبوعين لإنهاء العمل.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""mugs"" should have been translated as ""أكواب"" instead of ""كوبين"" to comply with the glossary specification.
```"
489,@user34 I can almost hear the fanfare.,@user34 أستطيع تقريبًا سماع الأبواق.,"```
MQM annotations:
Terminology errors:
no-error
```"
