index,original,single_agent_translation,single_agent_improved_translation
141,"While there are often significant differences between airlines"" safety records at any given point in time, this is largely due to the ""infrequent but catastrophic nature of an air accident,"" according to the FAA, and these apparent differences between airlines even out over time. The FAA declined a request for comment.","بينما توجد غالبًا اختلافات كبيرة بين سجلات سلامة شركات الطيران في أي وقت معين، فإن هذا يرجع بشكل كبير إلى ""الطبيعة النادرة ولكن الكارثية لحوادث الطيران""، وفقًا لإدارة الطيران الفيدرالية، وهذه الاختلافات الظاهرة بين شركات الطيران تتوازن مع مرور الوقت. ورفضت إدارة الطيران الفيدرالية طلبًا للتعليق.","بينما توجد غالبًا اختلافات كبيرة بين سجلات سلامة شركات الطيران في أي وقت معين، فإن هذا يرجع بشكل كبير إلى ""الطبيعة النادرة ولكن الكارثية لحوادث الطيران""، وفقًا لإدارة الطيران الفيدرالية، وهذه الاختلافات الظاهرة بين شركات الطيران تتوازن مع مرور الوقت. ورفضت إدارة الطيران الفيدرالية طلبًا للتعليق."
144,"As per the leaked memo dated 20 December 2023, Edu directed the Accountant-General to transfer the funds from the account of the National Social Investment Office to the private account of Bridget Oniyelu, the accountant of a Federal Government poverty intervention project called ""Grants for Vulnerable Groups,"" a project under Mrs. Edu's ministry.","وفقًا للمذكرة المسربة بتاريخ 20 ديسمبر 2023، وجهت إيدو المحاسب العام بنقل الأموال من حساب مكتب الاستثمار الاجتماعي الوطني إلى الحساب الخاص لبريدجيت أونييلو، محاسبة مشروع تدخل الفقر التابع للحكومة الفيدرالية المسمى ""المنح للمجموعات الضعيفة""، وهو مشروع تحت إشراف وزارة السيدة إيدو.","وفقًا للمذكرة المسربة بتاريخ 20 ديسمبر 2023، وجهت إيدو المحاسب العام بنقل الأموال من حساب مكتب الاستثمار الاجتماعي الوطني إلى الحساب الخاص لبريدجيت أونييلو، محاسبة مشروع تدخل الفقر التابع للحكومة الفيدرالية المسمى ""المنح للمجموعات الضعيفة""، وهو مشروع تحت إشراف وزارة السيدة إيدو."
149,"Based on these expert arguments, it can be inferred that there exists a discord in financial laws between the federal government and other government parastatals. The situation escalated when the leaked document became public, with Betta Edu emerging as a scapegoat for a dysfunctional political system.",استنادًا إلى هذه الحجج الخبيرة، يمكن استنتاج أن هناك خلافًا في القوانين المالية بين الحكومة الفيدرالية والجهات الحكومية الأخرى. تفاقم الوضع عندما أصبح الوثيقة المسربة علنية، وبرزت بيتا إيدو ككبش فداء لنظام سياسي غير وظيفي.,استنادًا إلى هذه الحجج الخبيرة، يمكن استنتاج أن هناك خلافًا في القوانين المالية بين الحكومة الفيدرالية والجهات الحكومية الأخرى. تفاقم الوضع عندما أصبحت الوثيقة المسربة علنية، وبرزت بيتا إيدو ككبش فداء لنظام سياسي غير وظيفي.
150,"celeste is my favorite ""tiny good freeware game to big bloated commercial game with stupidly detailed art"" corruption arc because in the original getting the double dash is a contextless powerup in a treasure chest and in the commercial game it Makes Me Cry","سيلست هي قوس الفساد المفضل لدي من ""لعبة مجانية صغيرة جيدة إلى لعبة تجارية ضخمة متضخمة بفن مفصل بشكل غبي"" لأن الحصول على الاندفاع المزدوج في النسخة الأصلية هو تعزيز بدون سياق في صندوق كنز وفي اللعبة التجارية يجعلني أبكي.","سيلست هي رحلتي المفضلة من ""لعبة مجانية صغيرة جيدة إلى لعبة تجارية ضخمة بفن مبالغ فيه"" لأن الحصول على الاندفاع المزدوج في النسخة الأصلية هو تعزيز بدون سياق في صندوق كنز وفي اللعبة التجارية يجعلني أبكي"
151,"In general I really like the interplay between the two games. The advantage of shortform stories is that you can ""skip to the good part"", they can be more immediately engrossing and satisfying. The advantage of longform stories is that you can imbue whatever happens with way more emotional weight, you lose the immediacy in exchange for stronger payoffs.","بشكل عام، أنا حقًا أحب التفاعل بين اللعبتين. ميزة القصص القصيرة هي أنه يمكنك ""الانتقال إلى الجزء الجيد""، ويمكن أن تكون أكثر جاذبية وإرضاءً بشكل فوري. ميزة القصص الطويلة هي أنه يمكنك إضفاء وزن عاطفي أكبر على ما يحدث، تفقد الفورية مقابل مكافآت أقوى.","بشكل عام، أنا حقًا أحب التفاعل بين اللعبتين. ميزة القصص القصيرة هي أنه يمكنك ""الانتقال إلى الجزء الجيد""، ويمكن أن تكون أكثر جاذبية وإرضاءً بشكل فوري. ميزة القصص الطويلة هي أنه يمكنك إضفاء وزن عاطفي أكبر على ما يحدث، حيث تفقد الفورية مقابل تأثيرات أقوى."
154,"There's another mid-scale version that could've existed between the two that tells the same expanded resonant story but with a tighter runtime and less insane production values. I think that would've been my favorite incarnation as like, an emotional arc... as is, the main single player arc of the commercial game is ultimately a small piece of it, it's most interested in being a big playground for the world's most loved-on platformer physics. which is still neat, I think.",هناك نسخة أخرى متوسطة الحجم كان يمكن أن توجد بين الاثنين، تروي نفس القصة الموسعة الرنانة ولكن بمدة عرض أقصر وقيم إنتاج أقل جنونًا. أعتقد أن تلك كانت ستكون نسختي المفضلة كتجربة عاطفية... كما هو الحال، فإن القصة الرئيسية للاعب الفردي في اللعبة التجارية هي في النهاية جزء صغير منها، فهي تهتم بشكل أساسي بأن تكون ملعبًا كبيرًا لأكثر فيزياء الألعاب المحبوبة في العالم. وهو ما يزال رائعًا، أعتقد.,هناك نسخة أخرى متوسطة الحجم كان يمكن أن توجد بين الاثنين، تروي نفس القصة الموسعة الرنانة ولكن بمدة عرض أقصر وقيم إنتاج أقل جنونًا. أعتقد أن تلك كانت ستكون نسختي المفضلة كتجربة عاطفية... كما هو الحال، فإن القصة الرئيسية للاعب الفردي في اللعبة التجارية هي في النهاية جزء صغير منها، فهي تهتم بشكل أساسي بأن تكون ملعبًا كبيرًا لأكثر فيزياء ألعاب المنصات المحبوبة في العالم. وهو ما يزال رائعًا، أعتقد.
158,I mean I've drunlk all the beer but still don't have a job. WTF. How does this universe even work,أعني أنني شربت كل الجعة ولكن لا يزال ليس لدي وظيفة. ما هذا بحق الجحيم. كيف يعمل هذا الكون حتى؟,أعني أنني شربت كل الجعة ولكن لا يزال ليس لدي وظيفة. ما هذا بحق الجحيم. كيف يعمل هذا الكون حتى؟
160,is was,كان,هو كان
164,I'm not your mum,لست والدتك.,لست أمك.
166,Jakob Nielsen’s all-in on AI is melting my brain.,رهان جاكوب نيلسن الكامل على الذكاء الاصطناعي يذيب عقلي.,رهان جاكوب نيلسن الكامل على الذكاء الاصطناعي يذيب عقلي.
170,"@user14 @user13 the eliminating craft bit is incredibly gross, but I can't get over the ‘entertainment just for me' fetish.","@user14 @user13 الجزء المتعلق بإزالة الحرف مثير للاشمئزاز للغاية، لكن لا أستطيع التغلب على هوس ""الترفيه فقط لأجلي"".",@user14 @user13 الجزء المتعلق بإزالة الحرف مثير للاشمئزاز للغاية، لكن لا أستطيع التغلب على هوس «الترفيه فقط لأجلي».
171,it makes sense that ai revenge of boardroom derangement has metastasized from all creativity is fungible to there is no value in shared experience,من المنطقي أن انتقام الذكاء الاصطناعي من جنون قاعة الاجتماعات قد انتشر من كل الإبداع قابل للاستبدال إلى أنه لا قيمة للتجربة المشتركة، فقط قدم الترجمة.,من المنطقي أن انتقام الذكاء الاصطناعي من اضطراب قاعة الاجتماعات قد انتشر من فكرة أن كل الإبداع قابل للاستبدال إلى أنه لا قيمة للتجربة المشتركة.
172,it must suck to be these people. i can't imagine how awful their inner life must be,لا بد أن يكون الأمر سيئًا لهؤلاء الناس. لا أستطيع أن أتخيل مدى سوء حياتهم الداخلية.,لا بد أن يكون الوضع مزعجًا لهؤلاء الناس. لا أستطيع أن أتخيل مدى سوء حالتهم النفسية.
176,@user13 Being in the world is being in relationships,@user13 الوجود في العالم هو الوجود في العلاقات.,@user13 الوجود في العالم هو الوجود في العلاقات.
177,dang... a nationwide AT&T outage. no wonder why things feel dead this morning https://www.foxbusiness.com/lifestyle/cell-phone-outage-hits-att-customers-nationwide-verizon-tmobile-users-also-affected,يا إلهي... انقطاع على مستوى البلاد في AT&T. لا عجب أن الأمور تبدو ميتة هذا الصباح.,يا إلهي... انقطاع على مستوى البلاد في AT&T. لا عجب أن الأمور تبدو ميتة هذا الصباح. https://www.foxbusiness.com/lifestyle/cell-phone-outage-hits-att-customers-nationwide-verizon-tmobile-users-also-affected
178,"it seems like even iMessage over WiFi isn't working, which doesn't quite make sense to me",يبدو أن حتى iMessage عبر الواي فاي لا يعمل، وهذا لا يبدو منطقيًا بالنسبة لي.,يبدو أن حتى iMessage عبر الواي فاي لا يعمل، وهذا لا يبدو منطقيًا بالنسبة لي.
182,"@user9 I wonder if it has to do with SLAs. If a company is contracted to provide 5 9s or something, can they weasel out of downtime if they claim that it's not yet verified (internally). Like, updating their static status page would be an admission of guilt? Maybe I'm just being paranoid/cynical.",@user9 أتساءل عما إذا كان له علاقة باتفاقيات مستوى الخدمة. إذا كانت الشركة متعاقدة لتوفير 5 تسعات أو شيء من هذا القبيل، هل يمكنهم التملص من وقت التوقف إذا ادعوا أنه لم يتم التحقق منه بعد (داخليًا). مثل، تحديث صفحة الحالة الثابتة الخاصة بهم سيكون اعترافًا بالذنب؟ ربما أكون فقط مصابًا بجنون العظمة/ساخرًا.,@user9 أتساءل عما إذا كان له علاقة باتفاقيات مستوى الخدمة. إذا كانت الشركة متعاقدة لتوفير 99.999% من وقت التشغيل أو شيء من هذا القبيل، هل يمكنهم التملص من وقت التوقف إذا ادعوا أنه لم يتم التحقق منه بعد (داخليًا). مثل، تحديث صفحة الحالة الثابتة الخاصة بهم سيكون اعترافًا بالذنب؟ ربما أكون فقط مصابًا بجنون العظمة/ساخرًا.
184,"I’ve only ever had one surgery where I needed general anesthesia. It was a “minor” neurosurgery giving my brain more room from a condition I was born with that became symptomatic after having kids (chiari malformation). The moment I woke up has stuck with me, so I relive it a bit when I watch medical shows particularly with a neurosurgeon 😂. Hospital playlist has been on my list for a long time, and I’m really enjoying it right now. #kdrama","لقد أجريت عملية جراحية واحدة فقط حيث احتجت إلى تخدير عام. كانت جراحة ""صغيرة"" في الأعصاب لإعطاء دماغي مساحة أكبر بسبب حالة ولدت بها وأصبحت ظاهرة بعد إنجاب الأطفال (تشوه كياري). اللحظة التي استيقظت فيها بقيت معي، لذا أعيشها قليلاً عندما أشاهد البرامج الطبية خصوصًا مع جراح الأعصاب 😂. قائمة المستشفى كانت على قائمتي لفترة طويلة، وأنا أستمتع بها حقًا الآن. #دراما_كورية","لقد أجريت عملية جراحية واحدة فقط حيث احتجت إلى تخدير عام. كانت جراحة ""صغيرة"" في الأعصاب لإعطاء دماغي مساحة أكبر بسبب حالة ولدت بها وأصبحت ظاهرة بعد إنجاب الأطفال (تشوه كياري). اللحظة التي استيقظت فيها بقيت معي، لذا أعيشها قليلاً عندما أشاهد البرامج الطبية خصوصًا مع جراح الأعصاب 😂. قائمة المستشفى كانت على قائمتي لفترة طويلة، وأنا أستمتع بها حقًا الآن. #دراما_كورية"
186,"I was on my period but I was supposed to strip down. So they let me have these mesh underwear you wear after childbirth. But they strip you completely down in the OR and drape you. So at some point a nice nurse replaced my period care before I woke up. Aside from childbirth where I was conscious and getting help or as a baby, I’ve never had such a private care task done for me. That was also my one stay in the ICU. ICU stay was a precaution for my type of surgery.",كنت في فترة الحيض لكن كان من المفترض أن أخلع ملابسي. لذلك سمحوا لي بارتداء هذه الملابس الداخلية الشبكية التي ترتديها بعد الولادة. لكنهم يخلعون عنك كل شيء في غرفة العمليات ويغطونك. لذلك في مرحلة ما قامت ممرضة لطيفة باستبدال العناية بفترة الحيض قبل أن أستيقظ. بخلاف الولادة حيث كنت واعية وأتلقى المساعدة أو عندما كنت طفلة، لم أتلقَ مثل هذه المهمة الخاصة بالعناية الشخصية من قبل. كان ذلك أيضًا إقامتي الوحيدة في وحدة العناية المركزة. كانت الإقامة في وحدة العناية المركزة إجراءً احترازيًا لنوع العملية الجراحية التي أجريتها.,كنت في فترة الحيض لكن كان من المفترض أن أخلع ملابسي. لذلك سمحوا لي بارتداء هذه الملابس الداخلية الشبكية التي ترتديها بعد الولادة. لكنهم يخلعون عنك كل شيء في غرفة العمليات ويغطونك. لذلك في مرحلة ما قامت ممرضة لطيفة باستبدال رعاية الحيض قبل أن أستيقظ. بخلاف الولادة حيث كنت واعية وأتلقى المساعدة أو عندما كنت طفلة، لم أتلقَ مثل هذه المهمة الخاصة بالعناية الشخصية من قبل. كان ذلك أيضًا إقامتي الوحيدة في وحدة العناية المركزة. كانت الإقامة في وحدة العناية المركزة إجراءً احترازيًا لنوع العملية الجراحية التي أجريتها.
187,"My surgery involved lots of rest so I watched seasons 1-3 of Grey’s Anatomy. It helped McDreamy was a neurosurgeon. I would pay attention to how the patient was positioned just in the event I could guess what happened to me. Since my surgery in 2018, Hospital Playlist has shown more dramatization of neurosurgery than any other medical show I’ve seen since Grey’s. It is nice to have art and entertainment to help us make sense of our life.","تطلبت جراحتي الكثير من الراحة، لذا شاهدت المواسم 1-3 من ""جريز أناتومي"". كان من المفيد أن يكون مك دريمي جراح أعصاب. كنت أركز على كيفية وضع المريض فقط في حال تمكنت من تخمين ما حدث لي. منذ جراحتي في عام 2018، أظهر ""قائمة تشغيل المستشفى"" المزيد من الدراما في جراحة الأعصاب أكثر من أي عرض طبي آخر شاهدته منذ ""جريز"". من الجميل أن يكون لدينا الفن والترفيه لمساعدتنا في فهم حياتنا.",تطلبت جراحتي الكثير من الراحة، لذا شاهدت المواسم 1-3 من جريز أناتومي. كان من المفيد أن يكون مك دريمي جراح أعصاب. كنت أركز على كيفية وضع المريض فقط في حال تمكنت من تخمين ما حدث لي. منذ جراحتي في عام 2018، أظهرت قائمة تشغيل المستشفى دراما في جراحة الأعصاب أكثر من أي عرض طبي آخر شاهدته منذ جريز أناتومي. من الجميل أن يكون لدينا الفن والترفيه لمساعدتنا في فهم حياتنا.
188,@user32 I could perform a liver transplant thanks to Hospital Playlist.,"@user32 بفضل ""Hospital Playlist"" يمكنني إجراء عملية زراعة كبد.","@user32 بفضل ""Hospital Playlist"" تمكنت من الحصول على عملية زراعة كبد."
189,@user33 wow!,واو!,@user33 واو!
190,i think a lot about how millennials were the last generation to be able to grow connections with artists without the pressure to impose a critical eye.,أفكر كثيرًا في كيف كانت الألفية الأخيرة الجيل الأخير الذي تمكن من بناء علاقات مع الفنانين دون الضغط لفرض نظرة نقدية.,أفكر كثيرًا في كيف كان جيل الألفية الجيل الأخير الذي تمكن من بناء علاقات مع الفنانين دون الضغط لفرض نظرة نقدية.
192,"we got to jump right into things without having to consider the source, because it wasn't as easy to determine.",علينا أن نغوص في الأمور مباشرة دون الحاجة إلى النظر في المصدر، لأنه لم يكن من السهل تحديده.,تمكنا من الخوض في الأمور مباشرة دون الحاجة إلى النظر في المصدر، لأنه لم يكن من السهل تحديده.
193,"with no reason to question the pedestal we put them on, those parasocial relationships became prominent building blocks that shaped our lives.",دون أي سبب للتشكيك في المكانة التي وضعناهم فيها، أصبحت تلك العلاقات الطفيلية لبنات بناء بارزة شكلت حياتنا.,دون أي سبب للتشكيك في المكانة التي وضعناهم فيها، أصبحت تلك العلاقات الطفيلية الاجتماعية عناصر بناء بارزة أثرت في حياتنا.
195,"when The Office was still on the air, my friends and i would order pizza and get together to watch it every thursday.",عندما كان مسلسل المكتب لا يزال يُعرض، كنا أنا وأصدقائي نطلب البيتزا ونجتمع لمشاهدته كل يوم خميس.,عندما كان مسلسل المكتب لا يزال يُعرض، كنت أنا وأصدقائي نطلب البيتزا ونجتمع لمشاهدته كل يوم خميس.
196,"it was unlike anything we have now with streaming, where 12 episodes are dropped at once and everyone watches at their own pace, prefacing social media posts with “spoiler alerts” or keeping discussion in specified silos.","كان ذلك مختلفًا عن أي شيء لدينا الآن مع البث، حيث يتم إصدار 12 حلقة دفعة واحدة ويشاهدها الجميع بوتيرتهم الخاصة، مع التنويه في منشورات وسائل التواصل الاجتماعي بـ ""تنبيهات الحرق"" أو إبقاء النقاش في مجالات محددة.",كان ذلك مختلفًا عن أي شيء لدينا الآن مع البث، حيث يتم إصدار 12 حلقة دفعة واحدة ويشاهدها الجميع بوتيرتهم الخاصة، مع التنويه في منشورات وسائل التواصل الاجتماعي بـ «تنبيهات الحرق» أو إبقاء النقاش في مجالات محددة.
197,we subconsciously crave tapping into the universal community that used to surround it all.,نحن نشتهي بشكل غير واعٍ الاندماج في المجتمع العالمي الذي كان يحيط بكل شيء.,نحن نشتهي بشكل غير واعٍ التواصل مع المجتمع العالمي الذي كان يحيط بكل شيء.
198,"it’s why so many of us are still obsessively watching shows like The Office, or movies like Anchorman that provided endless one-line references in a meme-like fashion.",هذا هو السبب في أن الكثير منا لا يزال يشاهد بشغف عروض مثل The Office، أو أفلام مثل Anchorman التي قدمت إشارات لا تنتهي في شكل يشبه الميم.,هذا هو السبب في أن الكثير منا لا يزال يشاهد بشغف عروض مثل The Office. أو أفلام مثل Anchorman التي قدمت إشارات لا تنتهي في شكل يشبه الميم.
200,"these days, even when something goes viral on a massive scale, we can’t assume everyone has seen it.",في هذه الأيام، حتى عندما ينتشر شيء ما على نطاق واسع، لا يمكننا افتراض أن الجميع قد شاهدوه.,في هذه الأيام، حتى عندما ينتشر شيء ما على نطاق واسع، لا يمكننا افتراض أن الجميع قد شاهدوه.
203,we are forced to grapple with holding onto nostalgia while acknowledging that the people who created the art we connected with can be extremely flawed.,نحن مجبرون على التمسك بالحنين بينما نعترف بأن الأشخاص الذين أنشأوا الفن الذي ارتبطنا به يمكن أن يكونوا معيبين للغاية.,نحن مجبرون على التمسك بالحنين بينما نعترف بأن الأشخاص الذين أنشأوا الفن الذي ارتبطنا به يمكن أن يكونوا معيبين للغاية.
211,"@user11 with the loss of shared experience due to an over saturation of content and the ever increasing polarization of our world, it’s so easy for bad actors to just ruin any chance of us getting together and enjoying things. Sorry, should have clarified haha",@user11 مع فقدان التجربة المشتركة بسبب التشبع الزائد للمحتوى والزيادة المستمرة في استقطاب عالمنا، من السهل جداً على الجهات السيئة أن تفسد أي فرصة لنا للتجمع والاستمتاع بالأشياء. آسف، كان يجب أن أوضح ذلك هههه.,@user11 مع فقدان التجربة المشتركة بسبب التشبع الزائد للمحتوى والزيادة المستمرة في استقطاب عالمنا، من السهل جداً على الجهات السيئة أن تفسد أي فرصة لنا للتجمع والاستمتاع بالأشياء. آسف، كان يجب أن أوضح ذلك.
224,It's been a while since I've updated this thread. Finally defeated Queen Gidbo.,لقد مر وقت طويل منذ أن قمت بتحديث هذا الموضوع. أخيرًا هزمت الملكة جيدبو.,لقد مر وقت طويل منذ أن قمت بتحديث هذا الموضوع. أخيرًا هزمت الملكة Gidbo.
225,"Having read ahead, the next few battles sound like hard work. I just want to wander around and occasionally pick some mushrooms.",بعد أن قرأت مسبقًا، تبدو المعارك القليلة القادمة كعمل شاق. أريد فقط التجول وأحيانًا قطف بعض الفطر.,بعد أن قرأت مسبقًا، تبدو المعارك القليلة القادمة كعمل شاق. أريد فقط التجول وأحيانًا قطف بعض الفطر.
229,"They had to patch some extra lasers into the landing system, hence the earlier delay: https://twitter.com/SciGuySpace/status/1760800168473928104",كان عليهم إضافة بعض الليزرات الإضافية إلى نظام الهبوط، مما تسبب في التأخير السابق: https://twitter.com/SciGuySpace/status/1760800168473928104,كان عليهم إضافة بعض الليزرات الإضافية إلى نظام الهبوط، مما تسبب في التأخير السابق: https://twitter.com/SciGuySpace/status/1760800168473928104
231,No comms yet...,لا توجد اتصالات حتى الآن...,لا توجد اتصالات حتى الآن...
238,"Bc the figures do look cool, and I like they way they're constructed, and how the design reflects certain characteristics, but then every set is like ""oh by the way here's your laser sword and (at minimum one) gun!""","لأن الأشكال تبدو رائعة، وأحب الطريقة التي تم بناؤها بها، وكيف يعكس التصميم خصائص معينة، لكن بعد ذلك كل مجموعة تكون مثل ""أوه بالمناسبة، إليك سيفك الليزري و(على الأقل واحد) بندقية!""","لأن الأشكال تبدو رائعة، وأحب الطريقة التي تم تصميمها بها، وكيف يعكس التصميم خصائص معينة، لكن بعد ذلك كل مجموعة تقول ""أوه بالمناسبة، إليك سيفك الليزري و(على الأقل بندقية واحدة)."""
241,"@user25 ooo thats a shout, defo one once I've got some skills in",@user25 أها، هذا اقتراح جيد، بالتأكيد سأقوم بذلك بمجرد أن أكتسب بعض المهارات.,@user25 أها، هذه فكرة جيدة، بالتأكيد سأقوم بذلك بمجرد أن أكتسب بعض المهارات.
243,"My wife wanted to do them as a starting off point. Without getting too into her business, she has reason to doubt that some of her ancestors are actually her ancestors. In my case, it's to support her and see the effect of genetic drift on a tiny sample size, we have pretty extensive family records.",أرادت زوجتي القيام بذلك كنقطة انطلاق. دون الخوض في تفاصيل أعمالها، لديها سبب للشك في أن بعض أسلافها هم بالفعل أسلافها. في حالتي، الأمر لدعمها ورؤية تأثير الانحراف الجيني على عينة صغيرة جدًا، لدينا سجلات عائلية واسعة النطاق.,أرادت زوجتي القيام بذلك كنقطة انطلاق. دون التعمق في شؤونها الشخصية، لديها سبب للشك في أن بعض أسلافها هم بالفعل أسلافها. في حالتي، الأمر لدعمها ورؤية تأثير الانحراف الجيني على عينة صغيرة جدًا، لدينا سجلات عائلية واسعة النطاق.
257,@user44,@user44، فقط قدم الترجمة دون أي نص إضافي.,@user44، فقط قدم الترجمة دون أي نص إضافي.
272,"As scientists, we use analytical side of our brain most often. But when using both the creative (i.e., guitar, painting, etc.) and analytical sides of my brain, it feels as though I increased my mental capacity — making me better in both spaces.",بصفتنا علماء، نستخدم الجانب التحليلي من دماغنا في الغالب. ولكن عند استخدام كلا الجانبين الإبداعي (مثل الجيتار، الرسم، إلخ) والتحليلي من دماغي، أشعر كما لو أنني زدت من قدرتي العقلية — مما يجعلني أفضل في كلا المجالين.,بصفتنا علماء، نستخدم الجانب التحليلي من دماغنا في الغالب. ولكن عند استخدام كلا الجانبين الإبداعي (مثل الجيتار، الرسم، إلخ) والتحليلي من دماغي، أشعر كما لو أنني زدت من قدرتي العقلية — مما يجعلني أفضل في كلا المجالين.
284,"Holy crap! The tyvek suit… super good call. Despite getting really hot and sweaty and overall nasty, the state that suit was in afterwards is way better than all that junk being on me.",يا إلهي! بدلة التايفك... كانت فكرة رائعة جدًا. على الرغم من أنني شعرت بحرارة شديدة وتعرق وإجمالًا شعور سيء، إلا أن حالة البدلة بعد ذلك كانت أفضل بكثير من أن يكون كل هذا القذى عليّ.,يا إلهي! بدلة التايفك... كان اختيارًا موفقًا جدًا. على الرغم من أنني شعرت بحرارة شديدة وتعرق وشعور عام بعدم الراحة، إلا أن حالة البدلة بعد ذلك كانت أفضل بكثير من أن يكون كل هذا القذى عليّ.
288,@user17,"@user17, فقط قدم الترجمة دون أي نص إضافي.",@user17
289,Girl… get one.,فتاة... احصلي على واحدة.,يا بنت، خذي واحدة.
301,@user31 i never even used it in all of HS trig lmao,@user31 لم أستخدمه أبدًا في كل دروس حساب المثلثات في المدرسة الثانوية، ههههه.,@user31 لم أستخدمه أبدًا في كل دروس حساب المثلثات في المدرسة الثانوية ههههه.
308,"Oh right, here is Sally Rooney latest essay",آه صحيح، هنا أحدث مقالة لسالي روني.,آه، هنا أحدث مقال لسالي روني.
311,"@user39 i just stumbled upon her essay from a while back about her debating days and let me say, it clearly laid out why i feel apathy towards certain form of podcast that is seen as cornerstone of 'informative discussion'",@user39 لقد صادفت للتو مقالتها من فترة عن أيامها في المناظرات ودعني أقول، لقد أوضحت بوضوح لماذا أشعر باللامبالاة تجاه نوع معين من البودكاست الذي يُعتبر حجر الزاوية لـ 'النقاش التثقيفي'.,@user39 لقد صادفت للتو مقالتها من فترة عن أيامها في المناظرات ودعني أقول، لقد أوضحت بوضوح لماذا أشعر باللامبالاة تجاه شكل معين من البودكاست الذي يُعتبر حجر الزاوية لـ 'النقاش التثقيفي'.
316,I'll be posting more about this during the weekend when I get to install the second one I've built.,سأقوم بنشر المزيد عن هذا خلال عطلة نهاية الأسبوع عندما أقوم بتركيب الثاني الذي قمت ببنائه.,سأقوم بنشر المزيد عن هذا خلال عطلة نهاية الأسبوع عندما أقوم بتركيب الثاني الذي قمت ببنائه.
317,Let's just say the birds will have a better Internet connection than me in 2015.,دعنا نقول فقط أن الطيور سيكون لديها اتصال إنترنت أفضل مني في عام 2015.,دعنا نقول فقط إن الطيور سيكون لديها اتصال إنترنت أفضل مني في عام 2015.
320,The other one will need some more work to get online.,سيحتاج الآخر إلى المزيد من العمل ليكون متاحًا عبر الإنترنت.,سيحتاج الآخر إلى المزيد من العمل للاتصال بالإنترنت.
325,"Since there is no electricity in the garden, the whole thing is powered by a solar panel and a 2600mAh 18650 cell.",نظرًا لعدم وجود كهرباء في الحديقة، يتم تشغيل كل شيء بواسطة لوحة شمسية وخلايا 18650 بسعة 2600 مللي أمبير في الساعة.,نظرًا لعدم وجود كهرباء في الحديقة، يتم تشغيل كل شيء بواسطة لوحة شمسية وخلية 18650 بسعة 2600 مللي أمبير في الساعة.
329,I call this a feature. That way the birds get some privacy too.,أسمي هذا ميزة. بهذه الطريقة تحصل الطيور على بعض الخصوصية أيضًا.,أسمي هذا ميزة. بهذه الطريقة تحصل الطيور على بعض الخصوصية أيضًا.
334,"Now, for reasons I'm not sure about yet, the camera is offline. It went out only one hour after sunset.",الآن، لأسباب لست متأكدًا منها بعد، الكاميرا غير متصلة. توقفت عن العمل بعد ساعة واحدة فقط من غروب الشمس.,الآن، لأسباب لست متأكدًا منها بعد، الكاميرا غير متصلة. انقطعت عن الاتصال بعد ساعة واحدة فقط من غروب الشمس.
347,According to the proper solar panels on the house the sun is only really up for about 90 minutes.,وفقًا للألواح الشمسية المناسبة على المنزل، فإن الشمس تكون مشرقة حقًا لمدة حوالي 90 دقيقة فقط.,وفقًا للألواح الشمسية المناسبة على المنزل، فإن الشمس تكون مرتفعة حقًا لمدة حوالي 90 دقيقة فقط.
348,Let's give it another hour or two to see what it does(n't).,دعنا نعطيها ساعة أو ساعتين أخريين لنرى ما إذا كانت ستفعل شيئًا أم لا.,دعنا نعطيها ساعة أو ساعتين أخريين لنرى ما الذي سيحدث.
359,So I guess I'll have to wait till tomorrow to figure out if it actually is enough for this setup or If I need the better panel I ordered.,لذا أعتقد أنني سأضطر للانتظار حتى الغد لأكتشف ما إذا كان هذا كافيًا لهذا الإعداد أم أنني بحاجة إلى اللوحة الأفضل التي طلبتها.,لذا أعتقد أنني سأضطر للانتظار حتى الغد لأكتشف ما إذا كان هذا كافيًا لهذا الإعداد أم أنني بحاجة إلى اللوحة الأفضل التي طلبتها.
372,Funfact: I'm using the ping integration in Home Assistant to monitor if it's online or not.,معلومة ممتعة: أستخدم تكامل ping في Home Assistant لمراقبة ما إذا كان متصلاً بالإنترنت أم لا.,معلومة ممتعة: أستخدم تكامل ping في Home Assistant لمراقبة ما إذا كان متصلاً بالإنترنت أم لا.
374,I got new stickers.,لقد حصلت على ملصقات جديدة.,لقد حصلت على ملصقات جديدة.
387,@user49,@user49، فقط قدم الترجمة بدون أي نص إضافي.,@user49
405,@user8,@user8، فقط قدم الترجمة دون أي نص إضافي.,@user8
411,Damn this rusty K1100! Is there a single screw which has not seized?!,تباً لهذه الـ K1100 الصدئة! هل هناك برغي واحد لم يعلق؟!,تباً لهذه الـ K1100 الصدئة! هل هناك برغي واحد لم يتعطل؟!
413,"Almost there. New one is in place, just need some black isolation tape to be sure.",تقريبًا انتهينا. الجديد في مكانه، فقط نحتاج إلى شريط عزل أسود للتأكد.,تقريبًا انتهينا. الجديد في مكانه، فقط نحتاج إلى شريط عزل أسود للتأكد.
416,Success! Last thing remaining is bolting the seat back.,!نجاح! الشيء الأخير المتبقي هو تثبيت المقعد مرة أخرى,نجاح! الشيء الأخير المتبقي هو تثبيت المقعد مرة أخرى!
