index,source,target,annotation
823,用的时候一定要等所有水过滤完再倒出！,"When you apply, wait until all the water is filtered and then pour it out.","MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the phrase ""用的时候"" (when you apply), which provides important context for the instructions.

Linguistic Convention Errors
[Minor]: Grammar - The translation uses the phrase ""wait until all the water is filtered and then pour it out"", which is grammatically correct but could be improved to use a more natural phrasing like ""wait until all the water has filtered through and then pour it out"".

Style Errors
[Minor]: Awkward expression - The phrase ""wait until all the water is filtered and then pour it out"" sounds a bit awkward and could be rephrased in a more natural way.

No-error"
824,图片不完整,The picture is incomplete.,"MQM annotations:

Accuracy Errors
[Major]: Omission - The translation omits the information that the picture is incomplete.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error] 

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
825,图片没有拍出侧面的细节，侧面的细节跟主体的风格并不一致，有很大差别，这是其一；这个珠子是泰国产的，没有标明产地，这是其二；没有标明质地，这是其三；我在英国买的时候，分明每项各有盒子，这里只有一个简简单单的塑料袋，而且珠子上面没有任何的产品标志，我哪里判断得出是真是假。,"The picture is not a picture of the side details, the side details are not in line with the style of the subject, there is a big difference, this is the first; this bead is made in Thailand, without indication of origin, this is the second; no mark is the texture, this is the third; when I bought in England, each box was marked, here was just a simple plastic bag, and there is no logo, where I can see is a fake.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation does not accurately convey the meaning of the original text. The original text mentions that the side details of the subject are not consistent with the style, while the translation states that the picture does not show the side details.
[Major]: Omission - The translation omits the information that the bead is from Thailand, which is mentioned in the original text.
[Minor]: Omission - The translation omits the information that the bead does not have any product markings, which is mentioned in the original text.

Terminology Errors
[None]

Linguistic Convention Errors
[None]

Style Errors
[Minor]: Awkward expression - The phrasing ""where I can see is a fake"" is awkward and could be rephrased more naturally.

Locale Conventions Errors
[None]

Audience Appropriateness Errors
[None]

Design and Markup Errors
[None]

No-error"
826,购买要慎重哦，尤其是买香港出来的东西。,"Be careful what you buy, especially things from Hong Kong.","MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""Be careful what you buy, especially things from Hong Kong"" does not fully capture the nuance of the original Chinese text, which suggests that one should be cautious when buying items from Hong Kong.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
827,亚马逊客服真烂,Amazon's customer service is terrible.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""Amazon's customer service is terrible"" does not fully capture the nuance of the original Chinese text, which expresses a stronger negative sentiment.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Major]: Unnatural flow - The translation reads a bit abruptly and lacks the natural flow of the original Chinese expression.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
828,两天前下的订单，今天收到就发现降了40块钱，花了好多时间找到客服，客服说没法补差价，可以重买并退货。,"Two days ago I ordered and today I see I have lost $40 for the item, it took me a long time to find it, but the customer said that they couldn't make the price, so they will buy it again and return it.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""lost $40 for the item"" does not accurately convey the meaning of the original text, which is that the price of the item decreased by $40 after the order was placed.
[Minor]: Omission - The translation does not mention that the customer had to spend a long time to find the customer service.

Terminology Errors
[No-error]

Linguistic Convention Errors
[Minor]: Grammar - The phrase ""they will buy it again and return it"" is grammatically incorrect, it should be ""they will let me buy it again and return the original order"".

Style Errors
[Major]: Awkward expression - The phrase ""they couldn't make the price"" is an awkward way of expressing that the customer service could not offer a price adjustment.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
829,这种客户体验和服务比某宝某东真是差一万倍。,"This customer experience and service is 10,000 times worse than some treasures and some toasts.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""some treasures and some toasts"" does not accurately convey the meaning of the original Chinese phrase ""某宝某东"", which refers to e-commerce platforms like Taobao and JD.com.

Terminology Errors
[Minor]: Incorrect term choice - The term ""some treasures and some toasts"" is not a common or idiomatic way to refer to e-commerce platforms in English.

Linguistic Convention Errors
[Minor]: Grammar mistakes - The phrase ""is 10,000 times worse than some treasures and some toasts"" contains grammatical errors, as it should be ""is 10,000 times worse than [those of] some treasures and some toasts"".

Style Errors
[Major]: Awkward expressions - The translation ""some treasures and some toasts"" is an awkward and unnatural way to refer to e-commerce platforms in English, and does not flow well.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
830,还行，作为新手来说，值得入手,"Still, as a newbie, it is worth it.","MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""Still, as a newbie, it is worth it"" does not fully capture the nuance of the original Chinese text, which suggests that the product is worth purchasing for a beginner.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expressions - The translation ""Still, as a newbie, it is worth it"" sounds a bit unnatural and could be phrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
831,品相过得去，和极品金刚没得比，之前看过商场那个价格，少说都好几百，我是第一次玩金刚，还行。,"I had seen the price in the market before and I have seen that the prices are hundreds, and this is the first time I've played a game of kung fu, and it's okay.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The phrase ""品相过得去"" is not accurately translated as ""I had seen the price in the market before"". The original phrase refers to the condition or quality of the item, not the price.
[Minor]: Addition - The phrase ""and I have seen that the prices are hundreds"" is an addition not present in the original text.

Terminology Errors
[Minor]: Incorrect term choice - The term ""kung fu"" is used in the translation, but the original text refers to ""金刚"" which is a different concept.

Linguistic Convention Errors
[Minor]: Grammar mistakes - The phrase ""this is the first time I've played a game of kung fu"" has grammatical issues and does not match the original meaning.

Style Errors
[Major]: Awkward expressions - The overall flow and phrasing of the translation is awkward and does not read naturally.

No-error"
832,东西不错,Things are good.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""Things are good"" does not fully capture the meaning of the original Chinese phrase ""东西不错"", which conveys a more positive sentiment.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The translation ""Things are good"" sounds a bit unnatural and could be phrased more idiomatically in English.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
833,东西着实不错，送女友的，只是中午我不在加拿快递的时候有些不愉快，物流公司直接放邮件寄存宝里并且没发取件的验证短信给我，害我跑了两趟。,"The things were really good, sent to my girlfriend, but a little displeased when I was not in Canada express at noon, the logistics company put them directly in the mailbox and sent me a confirmation message that they hadn't received the item, which made me doubtful.","MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The phrase ""加拿快递"" should be translated as ""Canada Express"" rather than ""Canada express"".

Terminology Errors
[No-error]

Linguistic Convention Errors
[Minor]: Grammar - The phrase ""害我跑了两趟"" should be translated as ""which made me go there twice"" rather than ""which made me doubtful"".

Style Errors
[Major]: Awkward expression - The phrase ""a little displeased when I was not in Canada express at noon"" sounds unnatural and could be rephrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
834,不过宝贝确实不错。,But baby is really nice.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""baby"" does not accurately convey the meaning of the Chinese word ""宝贝"", which can mean ""darling"" or ""sweetheart"" in this context.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The translation ""baby is really nice"" sounds a bit unnatural and could be improved to better match the style of the original Chinese text.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
835,值得购买,Worth the Buy,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""Worth the Buy"" does not fully capture the meaning of the Chinese source text ""值得购买"", which suggests that the item is worth purchasing.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
836,小猴子可爱，亚马逊优惠力度真大，周生生官网直接发货，前天晚上下单，今天下午就收到了，真快。,"Dear little lamb, Amazon offer is very good, direct delivery to our website, I ordered last night and received it this afternoon, very fast.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The source text refers to a ""little monkey"" while the translation refers to a ""little lamb"", which is a different animal.

Terminology Errors
[Minor]: Incorrect term choice - The term ""lamb"" is not the most appropriate translation for the Chinese term ""小猴子"" (little monkey).

Linguistic Convention Errors
[Minor]: Grammar mistake - The phrase ""Dear little lamb"" is not grammatically correct in English.

Style Errors
[Major]: Awkward expression - The phrase ""Dear little lamb"" sounds unnatural and does not match the tone of the source text.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
837,邮政快递员也很负责。,The postman is also responsible.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""The postman is also responsible"" does not fully capture the meaning of the original Chinese sentence, which suggests that the postal delivery person is also responsible/diligent.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The translation ""The postman is also responsible"" sounds a bit unnatural and could be phrased more idiomatically.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
838,赞！,Thank you!,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation does not include the full meaning of the source text, which is an expression of gratitude or appreciation.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error] 

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
839,一个顾客的告白,Confession of a customer,"MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The title ""Confession of a customer"" does not accurately capture the meaning of the original Chinese title ""一个顾客的告白"" which is more accurately translated as ""A customer's confession"".

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrasing ""Confession of a customer"" sounds a bit unnatural in English and could be improved to be more natural, such as ""A customer's confession"".

Locale Conventions Errors
[No-error] 

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
840,1 收到这样残次品，亚马逊客服告诉你不要急啊，我们54小时左右会跟你联系。,"1 Amazon customer service advised to not be in a hurry, we will contact you in about 54 hours.","MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the word ""残次品"" (defective product) from the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""not be in a hurry"" is a bit awkward in English and could be rephrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
841,2 然后中间你联系客服人员，他们会告诉你这个问题会有专员处理，他会告知你结果。,"2 Then somewhere in the middle, you call the customer service representative, and they tell you that this issue will be dealt with by a commissioner, and he will tell you the outcome.","MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the phrase ""中间"" (in the middle) from the original text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""somewhere in the middle"" is a bit awkward and does not flow as naturally as the original ""中间"" (in the middle).

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
842,你永远主动联系不上这个专员，也不知道她的工号，也没有直线联系电话，就是你联系不上她，只有她联系你。,"You can never contact the Commissioner, you don't know her work number, you can't contact her direct; that is, you can not contact her, but only she can contact you.","MQM annotations:

Accuracy Errors
[Major]: Omission - The translation omits the information that the commissioner's work number is unknown.
[Minor]: Over-translation - The translation adds the phrase ""that is"" which is not present in the source text.

Linguistic Convention Errors
[Minor]: Grammar - The translation uses ""can not"" instead of ""cannot"".

Style Errors
[Major]: Awkward expression - The phrase ""you can never contact the Commissioner"" sounds unnatural.

No-error"
843,3悲剧的是等了近3天，这个专员联系了我，我手机离开了一会，没有接到这个专员的电话。,"The tragedy is that after waiting almost 3 days, the Commissioner contacted me, my phone went out for a while, I didn't get a call from the Commissioner.","MQM annotations:

Accuracy Errors
[Major]: Omission - The translation omits the detail that the Commissioner contacted the user after the user had waited for almost 3 days.

Linguistic Convention Errors
[Minor]: Grammar - The phrase ""my phone went out for a while"" is not grammatically correct in English. It should be ""my phone was out of service for a while"" or ""my phone was unavailable for a while"".

Style Errors
[Minor]: Awkward expression - The phrase ""the tragedy is that"" is an awkward way to start the sentence in English. A more natural way to express this would be ""The problem is that"" or ""The issue is that"".

No-error"
844,我等了2个小时也没有等来那个专员的电话，期间我主动联系了亚马逊客服，并邮件发送了客服让她给我回电话。,"I waited for two hours for the commissioner to call, and during this time, I called Amazon customer service and emailed the customer service to call me back.","MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the detail that the user ""主动联系了亚马逊客服"" (proactively contacted Amazon customer service).

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
845,4近3天过去了我都还不知道亚马逊对我收到这个残次品的咖啡机，会有什么处理结果！,"4 Almost 3 days later, and I still have no idea what Amazon will do with this second-hand coffee machine that I received!","MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""second-hand coffee machine"" is not accurate, as the source text mentions the coffee machine is a ""defective product"" or ""second-quality product"".

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""what Amazon will do with this second-hand coffee machine"" sounds a bit awkward, a more natural phrasing could be ""how Amazon will handle this defective coffee machine"".

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
846,5美国亚马逊的商品没有问题，海外购这种购物方式是好的，但是比对美亚的服务可就差远了。,"5 There is no problem with the Amazon of America products, buying abroad is fine, but it is much worse than the services to Asia.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""buying abroad is fine"" does not accurately convey the meaning of the original text, which states that ""buying abroad (overseas purchase) is a good way of shopping"".

Linguistic Convention Errors
[Minor]: Grammar - The phrase ""it is much worse than the services to Asia"" contains a grammatical error, as it should be ""it is much worse than the services in Asia"".

Style Errors
[Major]: Awkward expression - The phrase ""it is much worse than the services to Asia"" is an awkward and unnatural expression, and does not flow well.

No-error"
847,6对我来说我只能继续等待...,"6 As for me, I shall keep on waiting...","MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the number ""6"" at the beginning of the sentence.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""As for me, I shall keep on waiting..."" sounds slightly unnatural and could be rephrased in a more natural way.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
848,底不平,The bottom is not flat,"MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""The bottom is not flat"" does not accurately convey the meaning of the Chinese source text ""底不平"", which suggests that the surface or ground is uneven or not level.

Linguistic Convention Errors
[Minor]: Grammar - The translation uses the adjective ""flat"" to describe the ""bottom"", which is grammatically correct but may not be the most natural phrasing in English.

Style Errors
[Major]: Awkward expression - The translation ""The bottom is not flat"" sounds slightly awkward and does not flow as naturally as a more idiomatic English expression.

No-error"
849,因为看点评里说的都很好，所有对这款锅很有期待，拿到手的时候也很喜欢，很轻巧，但开锅的时候就发现问题了，锅底不是平的，中间突起来，周边凹下去，油都跑到周边了，特意买来的开锅大肥肉炸出好多油都没法覆盖中央区域，糊了，开锅都开不了，这样的构造估计没法正常煮菜。,"Because it was well received, everyone was very hopeful about this soup, and when they got it they liked it, it was very easy, but when it was opened, they found a problem, the bottom of the soup was not flat, the middle stuck out, around the soup went down, the oil ran around, intentionally bought baked fat burst a lot of oil could not cover the central area, the paste, the opening could not be opened, such structure can not cook food properly.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation incorrectly refers to a ""soup"" when the original text is talking about a ""pot/pan"".
[Major]: Omission - The translation omits the details about the uneven bottom of the pot, with the middle sticking out and the sides dipping down.
[Major]: Omission - The translation omits the details about the oil running to the sides and not being able to cover the central area.
[Major]: Omission - The translation omits the details about the food getting burnt/stuck due to the uneven bottom.

Terminology Errors
[Minor]: Incorrect term choice - The translation uses ""soup"" instead of the more appropriate ""pot/pan"".

Linguistic Convention Errors
[Minor]: Grammar mistake - The translation has some grammatical issues, such as ""baked fat burst a lot of oil could not cover"".

Style Errors
[Major]: Awkward expressions - The translation has some awkward phrasing, such as ""intentionally bought baked fat burst a lot of oil could not cover the central area"".

Locale Conventions Errors
[None]

Audience Appropriateness Errors
[None]

Design and Markup Errors
[None]

No-error"
850,不知道是否我运气不好，刚好拿到个底子不平的锅，幸亏亚马逊提供一个月的退货服务，果断退了。,"I don't know if it was my luck, but I just picked up a flat tire, and thanks to Amazon's monthly returns service, I've got it back.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The source text mentions a ""flat bottom pot/pan"", but the translation incorrectly refers to a ""flat tire"".

Terminology Errors
[Minor]: Incorrect term choice - The term ""flat tire"" is not the appropriate translation for the source text's ""flat bottom pot/pan"".

Linguistic Convention Errors
[Minor]: Grammar mistake - The phrase ""I've got it back"" is grammatically incorrect, it should be ""I returned it"".

Style Errors
[Major]: Awkward expression - The phrase ""I just picked up a flat tire"" is an awkward and unnatural way to express the idea of receiving a pot/pan with a flat bottom.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
851,我把锅刷得干干净净地退了，白忙活了半天。,"I brushed my clothes clean and sober, and went back to work after half a day.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The source text mentions ""I brushed the pot clean and returned it"", but the translation incorrectly states ""I brushed my clothes clean and sober, and went back to work"".

Linguistic Convention Errors
[Major]: Grammar - The translation ""I brushed my clothes clean and sober, and went back to work"" contains grammatical errors. The phrase ""brushed my clothes clean and sober"" is not grammatically correct.

Style Errors
[Major]: Awkward expression - The phrase ""brushed my clothes clean and sober"" is an awkward and unnatural expression in English.

No-error"
852,好的产品设计需要匹配的制造工艺来实现,Good product design requires a matching manufacturing process,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the word ""需要"" (requires) from the original Chinese text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The translation ""requires a matching manufacturing process"" is a bit awkward and could be phrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
853,这是一款设计风格非常简洁的产品。,This is a product with a very simple design style.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""simple"" does not fully capture the nuance of ""非常简洁"" (very concise/minimalist).

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
854,立方体的造型，设计师把顶部处理成微微的弧面。,"The shape of the cube, with the top of the designers handled as a tiny arc.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation does not accurately convey the meaning of the original text. The original text mentions that the designers handled the top of the cube as a ""tiny arc"", but the translation states that the top was ""handled as a tiny arc"".

Linguistic Convention Errors
[Minor]: Grammar - The translation uses the passive voice (""was handled"") instead of the active voice used in the original text (""designers handled"").

Style Errors
[Major]: Awkward expression - The phrasing ""with the top of the designers handled as a tiny arc"" is awkward and does not flow naturally.

No-error"
855,本来应该是非常流畅的线条。,It should have been a very smooth line.,"MQM annotations:

Style Errors
[Major]: Unnatural flow - The translation ""It should have been a very smooth line"" sounds a bit unnatural and lacks the fluidity of the original Chinese text.

No-error"
856,可惜最终效果没有能够实现。,"However, the end result was not achieved.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""However, the end result was not achieved"" does not fully capture the meaning of the original Chinese text, which indicates that the desired outcome was not realized.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The translation ""However, the end result was not achieved"" sounds a bit awkward and could be phrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
857,因为顶部有两个部件，前面是控制面板，后面水盒顶盖。,"This is because the top has two parts, the front is the control panel, and the back is the top of the water tank.","MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the information that the ""water tank top cover"" is located at the back of the top part.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""the top has two parts, the front is the control panel, and the back is the top of the water tank"" sounds a bit awkward and could be rephrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
858,顶盖的弧度和控制面板的弧度居然不一致，拼合之后出现了一个最高2mm左右的高差。,"The arch of the top and the arch of the control panel are not consistent, with a height difference of up to about 2 mm after the fitting.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation does not accurately convey the meaning of the original text. The original text mentions a height difference of up to 2mm, while the translation states ""a height difference of up to about 2 mm"".

Linguistic Convention Errors
[Minor]: Grammar - The translation uses the phrase ""with a height difference of up to about 2 mm"", which is grammatically correct but could be improved to ""with a height difference of up to 2 mm"".

Style Errors
[Minor]: Awkward expression - The phrase ""with a height difference of up to about 2 mm"" is a bit awkward and could be rephrased to be more natural, such as ""with a height difference of up to 2 mm"".

No-error"
859,虽然看起来是一个很小的缝隙。,Although it may seem like a small gap.,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation does not include the word ""虽然"" (although) which is present in the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The translation ""Although it may seem like a small gap"" sounds a bit unnatural compared to the more idiomatic source text.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error] 

Design and Markup Errors
[No-error]"
860,但是可以说是把整个设计感都摧毁了。,"It was not a great idea, but it would have ruined the whole design concept.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""It was not a great idea, but it would have ruined the whole design concept"" does not accurately convey the meaning of the original Chinese text, which suggests that the design was completely destroyed.

Style Errors
[Major]: Awkward expression - The translation ""It was not a great idea, but it would have ruined the whole design concept"" sounds unnatural and awkward in English.

No-error"
861,有点心疼那个产品设计师。,A bit sad for the product designer.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""A bit sad for the product designer"" does not fully capture the nuance of the original Chinese text, which expresses a sense of sympathy or pity for the product designer.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The translation ""A bit sad for the product designer"" sounds a bit unnatural and could be phrased more idiomatically.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
862,优惠后很划算，亚马逊假优惠很伤心,Amazon's fake offer is a sad thing,"MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""Amazon's fake offer is a sad thing"" does not fully capture the meaning of the original Chinese text, which expresses that the discounted price is actually a good deal, but the ""fake offer"" from Amazon is disappointing.

Linguistic Convention Errors
[Minor]: Grammar - The translation uses the possessive ""Amazon's"" which is not necessary in this context.

Style Errors
[Major]: Awkward expression - The phrasing ""Amazon's fake offer is a sad thing"" sounds unnatural and does not flow well.

No-error"
863,宝宝出生一周购买，保温超强。,The baby is a week after birth. The temperature is very good.,"MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""The baby is a week after birth"" does not accurately convey the meaning of the original Chinese text, which is about a baby purchase and the product's strong insulation.

Terminology Errors
[Minor]: Missing glossary application - The translation does not use the appropriate terminology for a baby product, such as ""newborn"" or ""infant"".

Linguistic Convention Errors
[Major]: Grammar mistakes - The sentence structure ""The baby is a week after birth"" is grammatically incorrect.

Style Errors
[Major]: Awkward expressions - The phrasing ""The temperature is very good"" is an awkward and unnatural way to convey the meaning of the original text.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
864,壶的外面摸不到一丝热量，即不怕烫到人也能有效保护温度不外散。,"The outside of the coating cannot be heated, so it can effectively protect the surface from the heat, regardless of the heat.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation does not accurately convey the meaning of the original text. The original text states that the outside of the coating cannot be heated, so it can effectively protect the temperature from dissipating, while the translation states that the outside cannot be heated, so it can effectively protect the surface from the heat, regardless of the heat.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expressions - The phrasing ""cannot be heated"" and ""effectively protect the surface from the heat, regardless of the heat"" is a bit awkward and could be rephrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
865,经过一个晚上空调房依然能保持很高的温度。,The air conditioned rooms can remain at a high temperature even after a night.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""The air conditioned rooms can remain at a high temperature even after a night"" does not accurately convey the meaning of the original Chinese text, which indicates that the air-conditioned rooms can maintain a high temperature even after an entire night.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""can remain at a high temperature"" sounds a bit unnatural and could be rephrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
866,"亚马逊说周年活动320大优惠，后来发现大家249,289,299都有，瞬间有种被欺骗感，但是去超市对比了一下依然比同价位各种杂牌划算多了，今后外出可随车携带。","Amazon said there were 320 deals in the annual event, and afterwards we learned that there were 249, 289, 299 deals, there was a feeling of being cheated for the moment, but comparing this to the supermarket would still be a lot cheaper than various other brands at the same price, and it'll be available for car trips in future.","MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""there was a feeling of being cheated for the moment"" does not fully capture the nuance of the original text, which expresses a momentary feeling of being cheated, but then goes on to say that the deals are still better than other brands.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expressions - The phrase ""it'll be available for car trips in future"" sounds a bit unnatural.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
867,Vitamix 维他美仕6300,Vitamix Vitamix 6300 is a brand name for an,"MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The source text mentions ""Vitamix 6300"" as a brand name, but the translation simply says ""Vitamix Vitamix 6300"" which is redundant and does not accurately convey the meaning.

Terminology Errors
[Minor]: Incorrect term choice - The term ""Vitamix"" is repeated twice in the translation, which is unnecessary.

Linguistic Convention Errors
[Minor]: Typographical issue - There is an extra space between ""Vitamix"" and ""6300"" in the translation.

Style Errors
[Major]: Awkward expression - The translation ""Vitamix Vitamix 6300 is a brand name for an"" is an awkward and unnatural way to express the meaning of the source text.

Audience Appropriateness Errors
[None]

Locale Conventions Errors
[None]

Design and Markup Errors
[None]

No-error"
