index,original,translated,terminology_annotation
197,we subconsciously crave tapping into the universal community that used to surround it all.,نحن نتوق دون وعي إلى الاتصال بالمجتمع العالمي الذي كان يحيط بكل ذلك.,"MQM annotations:
Terminology errors:
minor: WRONG TERM/Grammatical error - The term ""نتوق"" should be inflected to agree with ""نحن"" (we), such as ""نتوق""."
198,"it’s why so many of us are still obsessively watching shows like The Office, or movies like Anchorman that provided endless one-line references in a meme-like fashion.","لهذا السبب لا يزال الكثير منا يشاهدون بإفراط مسلسلات مثل ""ذا أوفيس"" أو أفلامًا مثل ""أنكورمان"" التي قدمت إشارات لا حصر لها في سطر واحد بطريقة تشبه الميمات.","```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""ذا أوفيس"" should be translated as ""المكتب"" to align with the Arabic glossary term for ""The Office"".
minor: WRONG TERM - ""أنكورمان"" should be translated as ""المذيع"" to align with the Arabic glossary term for ""Anchorman"".
```"
200,"these days, even when something goes viral on a massive scale, we can’t assume everyone has seen it.",في هذه الأيام، حتى عندما ينتشر شيء ما على نطاق واسع، لا يمكننا أن نفترض أن الجميع قد رأوه.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The use of ""شيء ما"" (something) is acceptable but ""شيء"" (thing) would be a more precise translation of ""something"" in this context, and it is a glossary entry.
```"
203,we are forced to grapple with holding onto nostalgia while acknowledging that the people who created the art we connected with can be extremely flawed.,نحن مضطرون للتصارع مع التمسك بالحنين إلى الماضي مع الاعتراف بأن الأشخاص الذين أنتجوا الفن الذي تواصلنا معه يمكن أن يكونوا معيبين للغاية.,"```
MQM annotations:
```"
211,"@user11 with the loss of shared experience due to an over saturation of content and the ever increasing polarization of our world, it’s so easy for bad actors to just ruin any chance of us getting together and enjoying things. Sorry, should have clarified haha",مع فقدان الخبرة المشتركة بسبب التشبع المفرط بالمحتوى والاستقطاب المتزايد لعالمنا، من السهل جدًا على الجهات الفاعلة السيئة تدمير أي فرصة لنا للاجتماع والاستمتاع بالأشياء.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The capitalization of ""مع فقدان الخبرة المشتركة"" should match the glossary definition.
minor: WRONG TERM - The capitalization of ""الجهات الفاعلة السيئة"" should match the glossary definition."
224,It's been a while since I've updated this thread. Finally defeated Queen Gidbo.,مضى وقت طويل منذ أن قمت بتحديث هذه السلسلة. لقد هزمت الملكة جيدبو أخيرًا.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""السلسلة"" is a valid translation of ""thread"" in some contexts, but in the context of an online forum or discussion, a more appropriate term would be ""الموضوع"" (al-mawdoo'), meaning ""topic"" or ""thread."" While understandable, ""السلسلة"" feels slightly off.
minor: WRONG TERM - While ""هزمت"" is a correct translation of ""defeated"", in gaming context, a better word would be ""قضيت على"" as it is used more in gaming contexts.
```"
225,"Having read ahead, the next few battles sound like hard work. I just want to wander around and occasionally pick some mushrooms.",بعد قراءة متقدمة، تبدو المعارك القليلة القادمة شاقة. كل ما أريده هو التجول والتقاط بعض الفطر من حين لآخر.,"MQM annotations
Terminology errors:
minor: WRONG TERM - The translation of ""متقدمة"" (advanced) doesn't fully capture the meaning of ""ahead"" in this context. A better word might be something closer to ""مسبقة"" or ""مبكرة"" which means ""early""."
229,"They had to patch some extra lasers into the landing system, hence the earlier delay: https://twitter.com/SciGuySpace/status/1760800168473928104",اضطروا إلى توصيل بعض الليزرات الإضافية بنظام الهبوط، وهذا سبب التأخير السابق.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""الليزر"" is the correct term, but the pluralization ""الليزرات"" is grammatically awkward in this context. A singular form or different phrasing would be more natural.
```"
231,No comms yet...,لا يوجد اتصالات حتى الآن...,"```
MQM annotations:
```"
238,"Bc the figures do look cool, and I like they way they're constructed, and how the design reflects certain characteristics, but then every set is like ""oh by the way here's your laser sword and (at minimum one) gun!""","لأن المجسمات تبدو رائعة، وأنا أحب طريقة تصميمها، وكيف يعكس التصميم خصائص معينة، ولكن بعد ذلك كل مجموعة تقول: ""بالمناسبة، إليك سيف الليزر الخاص بك و (بحد أدنى مسدس واحد)!"".","MQM annotations:
Terminology errors:
minor: WRONG TERM - The Arabic translation uses the term ""سيف الليزر"" for ""laser sword"". While technically correct, the more common and natural term in Arabic for ""laser sword"" (especially in the context of science fiction) is ""سيف ضوئي"". This is a minor issue of preference/naturalness.
minor: WRONG TERM - The Arabic translation uses the term ""مسدس"" for ""gun"". In this context, especially since it's paired with ""laser sword"", a more generic or futuristic term might be preferable (though ""مسدس"" is technically correct). This is a minor issue of preference/naturalness."
241,"@user25 ooo thats a shout, defo one once I've got some skills in",يا رجل، هذه فكرة رائعة، أكيد سأعملها لما أصير متمرس شوي.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""يا رجل"" is too literal a translation of ""ooo"" and may not be appropriate for the context. While it conveys surprise or acknowledgement, it might sound overly masculine or formal depending on the target audience. A more neutral or context-specific interjection might be better.
minor: WRONG TERM - ""أكيد سأعملها"" is a grammatically correct translation of ""defo one once I've got some skills in,"" but it could be improved to better reflect the informal and idiomatic nature of the original. The phrase ""سأعملها"" (I will do it) sounds somewhat literal. A more colloquial phrase could be used to express the intention of doing something after gaining skills."
243,"My wife wanted to do them as a starting off point. Without getting too into her business, she has reason to doubt that some of her ancestors are actually her ancestors. In my case, it's to support her and see the effect of genetic drift on a tiny sample size, we have pretty extensive family records.",أرادت زوجتي أن تفعلها كنقطة انطلاق. دون الخوض في شؤونها الخاصة، لديها سبب للشك في أن بعض أسلافها هم بالفعل أسلافها. أما في حالتي، فالأمر يتعلق بدعمها ورؤية تأثير الانحراف الوراثي على حجم عينة صغير جدًا، لدينا سجلات عائلية واسعة النطاق.,"```
MQM annotations:
```"
257,@user44,"@user44, فقط قم بتقديم الترجمة بدون أي نص إضافي.","MQM annotations:
Terminology errors:
minor: wrong term/capitalization - The term ""@user44"" should be capitalized in Arabic as well since it's a username."
272,"As scientists, we use analytical side of our brain most often. But when using both the creative (i.e., guitar, painting, etc.) and analytical sides of my brain, it feels as though I increased my mental capacity — making me better in both spaces.",بصفتنا علماء، غالبًا ما نستخدم الجانب التحليلي من دماغنا. ولكن عند استخدام كل من الجانب الإبداعي (مثل، الغيتار، الرسم، إلخ) والجانب التحليلي من دماغي، أشعر كما لو أنني زدت قدراتي العقلية - مما يجعلني أفضل في كلا المجالين.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""دماغي"" should be ""دماغنا"" to agree with the first part of the sentence (our brain).
```"
284,"Holy crap! The tyvek suit… super good call. Despite getting really hot and sweaty and overall nasty, the state that suit was in afterwards is way better than all that junk being on me.",يا إلهي! بدلة التايفك... فكرة ممتازة. على الرغم من أنها جعلتني أشعر بالحرارة الشديدة والعرق والقرف بشكل عام، إلا أن الحالة التي كانت عليها البدلة بعد ذلك أفضل بكثير من وجود كل تلك القاذورات عليّ.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""بدلة التايفك"" should be inflected based on its grammatical role in the sentence."
288,@user17,@user17، فقط قم بتقديم الترجمة بدون أي نص إضافي.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The Arabic text adds additional, unnecessary text beyond the translation of the username ""@user17"". The prompt asked for a direct translation without any additional text."
289,Girl… get one.,يا فتاة... احصلي على واحد.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""get one"" as ""احصلي على واحد"" (ihsili ealaa wahid) might not be the most natural or idiomatic way to express the sentiment in Arabic, depending on the context. A more suitable translation might consider the specific situation. For example, if the context is about acquiring something desirable, a more fitting phrase might be used. However, without further context, this is a minor issue.
```"
301,@user31 i never even used it in all of HS trig lmao,@user31 لم أستخدمها قط في كل حساب المثلثات بالمدرسة الثانوية.,"```
MQM annotations:
```"
308,"Oh right, here is Sally Rooney latest essay",آه، صحيح، هذه أحدث مقالة لسالي روني.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""مقالة"" (article/essay) doesn't fully capture the nuance of ""essay"" in this context. While technically correct, it could be more specific depending on the nature of Sally Rooney's writing. It doesn't hinder comprehension, but a more precise translation might be better."
311,"@user39 i just stumbled upon her essay from a while back about her debating days and let me say, it clearly laid out why i feel apathy towards certain form of podcast that is seen as cornerstone of 'informative discussion'","يا مستخدم 39، لقد عثرت للتو على مقالها من فترة مضت عن أيام مناظراتها، ودعني أقول، لقد أوضحت بجلاء سبب شعوري باللامبالاة تجاه شكل معين من البودكاست الذي يُنظر إليه على أنه حجر الزاوية في ""النقاش الإعلامي"".","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""النقاش الإعلامي"" should be ""النقاش الإعلاميّة"" to match the adjective.
```"
316,I'll be posting more about this during the weekend when I get to install the second one I've built.,سأقوم بنشر المزيد حول هذا الموضوع خلال عطلة نهاية الأسبوع عندما أتمكن من تثبيت الوحدة الثانية التي قمت ببنائها.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""الوحدة"" (unit) might be too technical in this context. A more general term like ""القطعة"" (piece) could be more appropriate, but it doesn't significantly hinder comprehension."
317,Let's just say the birds will have a better Internet connection than me in 2015.,لنفترض فقط أن الطيور سيكون لديها اتصال إنترنت أفضل مني في عام 2015.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The article ""ال"" is unnecessary before ""إنترنت"" in this context. It disrupts the flow and is grammatically awkward, although the meaning is still understandable."
320,The other one will need some more work to get online.,سيحتاج الآخر إلى المزيد من العمل ليكون متاحًا على الإنترنت.,"MQM annotations
Terminology errors:
minor: WRONG TERM - The Arabic translation ""ليكون متاحًا على الإنترنت"" translates to ""to be available online."" While technically correct, ""get online"" in the source implies making something functional or operational on the internet, which might be better conveyed with a term that implies activation or implementation rather than mere availability. The current translation isn't incorrect, but it lacks the nuance of the source."
325,"Since there is no electricity in the garden, the whole thing is powered by a solar panel and a 2600mAh 18650 cell.",نظرًا لعدم وجود كهرباء في الحديقة، يتم تشغيل كل شيء بواسطة لوحة شمسية وخلية 18650 بقدرة 2600 مللي أمبير في الساعة.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - The Arabic translation for ""2600mAh"" (2600 مللي أمبير في الساعة) could be improved for better readability or localization conventions in technical contexts. Although technically correct, it might benefit from adjustments in spacing, use of specific Arabic numerals, or more common abbreviation practices if they exist.
```"
329,I call this a feature. That way the birds get some privacy too.,أعتبر هذا ميزة. بهذه الطريقة تحصل الطيور على بعض الخصوصية أيضًا.,MQM annotations:
334,"Now, for reasons I'm not sure about yet, the camera is offline. It went out only one hour after sunset.",الآن، لأسباب لست متأكدًا منها بعد، الكاميرا غير متصلة. لقد تعطلت بعد ساعة واحدة فقط من غروب الشمس.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""الكاميرا غير متصلة"" The Arabic translation ""الكاميرا غير متصلة"" is a grammatically correct and generally acceptable translation for ""camera is offline,"" but ""الكاميرا غير متصلة"" could also be expressed more naturally as ""الكاميرا معطلة"" or ""الكاميرا خارج الخدمة"". Though not incorrect, the provided translation is less idiomatic.
```"
347,According to the proper solar panels on the house the sun is only really up for about 90 minutes.,وفقًا لألواح الطاقة الشمسية المثبتة على المنزل، فإن الشمس مشرقة حقًا لمدة 90 دقيقة فقط.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""solar panels"" as ""ألواح الطاقة الشمسية"" is correct in general, but the addition of ""المثبتة على المنزل"" (installed on the house) makes it sound a bit redundant in this context. A more concise translation might omit this, or rephrase it. However, it's not critically wrong."
348,Let's give it another hour or two to see what it does(n't).,دعنا نعطها ساعة أو ساعتين أخريين لنرى ما سيحدث (أو لن يحدث).,"MQM annotations:
No errors found."
359,So I guess I'll have to wait till tomorrow to figure out if it actually is enough for this setup or If I need the better panel I ordered.,إذن أعتقد أنني سأضطر للانتظار حتى الغد لأعرف ما إذا كان هذا كافيًا حقًا لهذا الإعداد أم إذا كنت بحاجة إلى اللوحة الأفضل التي طلبتها.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""اللوحة"" could be more accurately translated as ""الشاشة"" in this context, referring to a display panel. While ""اللوحة"" is a valid translation for ""panel,"" it carries a broader meaning that might not be as specific as intended here."
372,Funfact: I'm using the ping integration in Home Assistant to monitor if it's online or not.,حقيقة طريفة: أنا أستخدم إضافة Ping في Home Assistant لمراقبة ما إذا كان متصلاً بالإنترنت أم لا.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""إضافة Ping"" should be ""تكامل Ping"" to be consistent with the glossary term for ""Ping integration""."
374,I got new stickers.,حصلت على ملصقات جديدة.,"```
MQM annotations:
```"
387,@user49,المستخدم 49، فقط قدم الترجمة بدون أي نص إضافي.,"```
MQM annotations:
```"
405,@user8,@user8، فقط قم بتقديم الترجمة بدون أي نص إضافي.,"```
MQM annotations:
```"
411,Damn this rusty K1100! Is there a single screw which has not seized?!,تبًا لهذه الكي 1100 الصدئة! هل يوجد برغي واحد لم يصدأ؟!,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""الكي 1100"" should be ""K1100"" as it is a model number and usually not translated."
413,"Almost there. New one is in place, just need some black isolation tape to be sure.",أوشكت على الانتهاء. الجديد في مكانه، أحتاج فقط شريط عزل أسود للتأكد.,"```
MQM annotations:
```"
416,Success! Last thing remaining is bolting the seat back.,نجاح! آخر شيء متبقي هو تثبيت ظهر المقعد بالمسامير.,"MQM annotations:
Terminology errors:
minor: WRONG TERM/grammatical error - ""تثبيت ظهر المقعد بالمسامير"" should be ""تثبيت ظهر المقعد بالبراغي"" or a similar construction that uses the correct term for 'bolt'. 'مسامير' means nails, which is incorrect in this context. While screws can be referred to as 'مسامير', the use of the term 'براغي' here would be more accurate, given the context of ""bolting""."
423,I’ve been tempted to get sunglasses with prescriptions but they don’t make these for that purpose 😆 I bought the golden aviators on a whim one birthday.,لقد فكرت مليًا في شراء نظارات شمسية طبية، لكنهم لا يصنعون هذا النوع لهذا الغرض 😆 اشتريت النظارات الذهبية الطيار نزوةً في أحد أعياد الميلاد.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The Arabic translation ""نزوةً"" might be too strong a word for ""whim"". A more neutral word might be more appropriate depending on the context."
431,"I quit FB, removed all Meta and Pinterest tracker from my website and killed my private WhatsApp account.",تركت فيسبوك، وأزلت كل أدوات تتبع ميتا وبينترست من موقعي، وأغلقت حسابي الخاص على واتساب.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""فيسبوك"" is acceptable, but ""Facebook"" would be more consistent with the other brand names (Meta, Pinterest, WhatsApp) that are not translated. Although acceptable, using the transliteration in this context is slightly less natural.
```"
436,@user2,@user2، قدم الترجمة فقط بدون أي نص إضافي.,"MQM annotations:
Terminology errors:
minor: wrong term - The Arabic translation includes an extra comma that is unnecessary and doesn't match the source text."
438,@user3 @user2,@user3 @user2، فقط قدم الترجمة بدون أي نص إضافي.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The comma before ""فقط"" is unnecessary and disrupts the flow. While grammatically correct, it's stylistically better without it in this context."
443,"Signal: Check out cal.com. It's an opensource calendar service with integrations scheduling of video calls with Element call, JITSI, etc. They support Signal as well, but I haven't tested if it's text or video.",إشارة: تفقد موقع cal.com. إنه خدمة تقويم مفتوحة المصدر مع تكاملات لجدولة مكالمات الفيديو باستخدام Element call و JITSI، إلخ. إنهم يدعمون Signal أيضًا، لكنني لم أختبر ما إذا كانت رسالة نصية أم فيديو.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""إشارة"" should be translated as ""Signal"" not ""إشارة"", since it's referring to the name of the application."
449,@user2,@user2، فقط قم بتقديم الترجمة بدون أي نص إضافي.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation should be just the @user2, as requested in the prompt, without the additional text."
451,@user4 @user5 @user6,@user4 @user5 @user6، فقط قم بتوفير الترجمة بدون أي نص إضافي.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/typo - The Arabic comma ""،"" is used instead of the English comma "","".
```"
456,"It feels uncomfortably passive aggressive turning up my air purifier to max, but I can smell the wood dust, so it would be justified even if he weren't an anti-masker. And I do actually need to protect myself??",أشعر بعدوانية سلبية بشكل غير مريح لرفع جهاز تنقية الهواء إلى الحد الأقصى، لكنني أستطيع شم رائحة غبار الخشب، لذا سيكون هذا مبرراً حتى لو لم يكن معارضاً للكمامة. وأنا بالفعل بحاجة لحماية نفسي؟؟,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""جهاز تنقية الهواء"" should be ""منقي الهواء"" or ""جهاز تنقية"".
```"
465,He just started vacuuming again. I hope it's a good sign.,لقد بدأ بالمكنسة الكهربائية للتو مرة أخرى. أتمنى أن تكون علامة جيدة.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM/Grammatical error - The word ""بالمكنسة الكهربائية"" should be inflected to indicate definiteness. It should be ""بالمكنسة الكهربائيةِ"" instead of ""بالمكنسة الكهربائية"".
```"
470,Well it looks like I have a GDPR complaint to file,يبدو أن لدي شكوى بشأن اللائحة العامة لحماية البيانات (GDPR) لأرفعها.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - While the translation accurately conveys the meaning of GDPR, ""اللائحة العامة لحماية البيانات"" (General Data Protection Regulation), it might be more common or natural to use the acronym GDPR itself within the Arabic text, depending on the target audience and context. Therefore, this falls under wrong term because the full term is used instead of the common acronym."
481,"It's my first ever crown dentist visit: Prep today, then fitting in a fortnight. I'm practising opening my mouth wide.",زيارتي الأولى لتركيب تاج الأسنان: تجهيز اليوم، ثم التركيب بعد أسبوعين. وأنا أتدرب على فتح فمي على اتساعه.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""تاج الأسنان"" should be ""تلبيسة الأسنان"" to better reflect the meaning of ""crown"" in the dental context.
```"
483,Stumpy and I are home and feeling better now we’ve had a couple of mugs of tea. Back in a fortnight to get the job finished.,أنا و ستامبي في المنزل ونشعر بتحسن الآن بعد تناول كوبين من الشاي. سأعود بعد أسبوعين لإنجاز المهمة.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""fortnight"" as ""أسبوعين"" (a week) is inaccurate. It should be ""نصف شهر"" or a similar phrase indicating two weeks."
489,@user34 I can almost hear the fanfare.,أكاد أسمع قرع الطبول يا @user34.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""قرع الطبول"" (qara' al-tubool) is a literal translation of ""fanfare"" as ""drumming,"" which doesn't fully capture the celebratory and ceremonial sense of ""fanfare."" While not completely wrong, it's not the most appropriate term in this context."
