index,original,zero_shot_translation,improved_translation
141,"While there are often significant differences between airlines"" safety records at any given point in time, this is largely due to the ""infrequent but catastrophic nature of an air accident,"" according to the FAA, and these apparent differences between airlines even out over time. The FAA declined a request for comment.","في حين أن هناك غالبًا اختلافات كبيرة بين سجلات السلامة لشركات الطيران في أي وقت، فإن هذا يرجع إلى حد كبير إلى ""الطبيعة النادرة ولكن الكارثية لحوادث الطيران""، وفقًا لإدارة الطيران الفيدرالية (FAA)، وتتساوى هذه الاختلافات الظاهرة بين شركات الطيران بمرور الوقت. وقد رفضت إدارة الطيران الفيدرالية طلبًا للتعليق.","على الرغم من وجود اختلافات كبيرة في سجلات السلامة لشركات الطيران في فترات زمنية مختلفة، فإن ذلك يُعزى في الغالب إلى ""الطبيعة النادرة ولكن الكارثية لحوادث الطيران""، وفقًا لإدارة الطيران الفيدرالية (FAA)، وتتلاشى هذه الفروق الظاهرة بين الشركات تدريجيًا مع مرور الوقت. وقد رفضت إدارة الطيران الفيدرالية (FAA) طلبًا للتعليق."
144,"As per the leaked memo dated 20 December 2023, Edu directed the Accountant-General to transfer the funds from the account of the National Social Investment Office to the private account of Bridget Oniyelu, the accountant of a Federal Government poverty intervention project called ""Grants for Vulnerable Groups,"" a project under Mrs. Edu's ministry.","وفقًا للمذكرة المسربة بتاريخ 20 ديسمبر 2023، وجهت إيدو المحاسب العام بتحويل الأموال من حساب المكتب الوطني للاستثمار الاجتماعي إلى الحساب الخاص لبريدجيت أونييلو، محاسبة مشروع حكومي فدرالي للتدخل لمكافحة الفقر يسمى ""منح للمجموعات الضعيفة""، وهو مشروع يتبع وزارة السيدة إيدو.","وفقًا للمذكرة المسربة بتاريخ 20 ديسمبر 2023، وجهت إيدو المحاسب العام بتحويل الأموال من حساب المكتب الوطني للاستثمار الاجتماعي إلى الحساب الخاص ببريدجيت أونييلو، محاسبة مشروع ""منح للمجموعات الضعيفة""، وهو مشروع حكومي فدرالي للتدخل لمكافحة الفقر يتبع وزارة السيدة إيدو."
149,"Based on these expert arguments, it can be inferred that there exists a discord in financial laws between the federal government and other government parastatals. The situation escalated when the leaked document became public, with Betta Edu emerging as a scapegoat for a dysfunctional political system.",استنادًا إلى هذه الحجج الخبيرة، يمكن الاستنتاج بوجود خلاف في القوانين المالية بين الحكومة الفيدرالية والهيئات الحكومية الموازية الأخرى. تفاقم الوضع عندما أصبحت الوثيقة المسربة علنية، مع بروز بيتا إيدو ككبش فداء لنظام سياسي مختل.,استنادًا إلى هذه الحجج الخبيرة، يمكن الاستنتاج بوجود خلاف في القوانين المالية بين الحكومة الفيدرالية والكيانات الحكومية الموازية الأخرى. تفاقم الوضع عندما أصبحت الوثيقة المسربة علنية، وبرزت بيتا إيدو كضحية ظرفية لنظام سياسي مختل.
150,"celeste is my favorite ""tiny good freeware game to big bloated commercial game with stupidly detailed art"" corruption arc because in the original getting the double dash is a contextless powerup in a treasure chest and in the commercial game it Makes Me Cry","سيليست هي المسار المفضل لدي ""من لعبة مجانية صغيرة جيدة إلى لعبة تجارية ضخمة ذات فن مفصل بغباء"" لأن في الأصل الحصول على الاندفاعة المزدوجة هو تعزيز قوة غير مرتبط بسياق في صندوق كنز وفي اللعبة التجارية يجعلني أبكي.","سيليست هي المثال المفضّل لدي لتحوّل الألعاب، تحديدًا ""من لعبة مجانية صغيرة وممتازة إلى لعبة تجارية ضخمة بفن ذي تفاصيل مفرطة""، لأن الحصول على الاندفاعة المزدوجة في الأصل هو ببساطة تعزيز قوة في صندوق كنوز، بينما في اللعبة التجارية، يجعلني أبكي."
151,"In general I really like the interplay between the two games. The advantage of shortform stories is that you can ""skip to the good part"", they can be more immediately engrossing and satisfying. The advantage of longform stories is that you can imbue whatever happens with way more emotional weight, you lose the immediacy in exchange for stronger payoffs.","بشكل عام، يعجبني حقًا التفاعل بين اللعبتين. ميزة القصص القصيرة هي أنه يمكنك ""القفز إلى الجزء الممتع""، ويمكن أن تكون آسرة ومرضية على الفور. ميزة القصص الطويلة هي أنه يمكنك أن تغرس أي شيء يحدث بوزن عاطفي أكبر، وتفقد الإلحاح مقابل مكافآت أقوى.","بشكل عام، يعجبني حقًا التفاعل بين اللعبتين. ميزة القصص القصيرة هي أنه يمكنك ""تجاوز الأجزاء غير المهمة""، ويمكن أن تكون آسرة ومرضية على الفور. ميزة القصص الطويلة هي أنه يمكنك أن تغرس أي شيء يحدث بثقل عاطفي أكبر، وتفقد الإلحاح مقابل مكافآت أقوى."
154,"There's another mid-scale version that could've existed between the two that tells the same expanded resonant story but with a tighter runtime and less insane production values. I think that would've been my favorite incarnation as like, an emotional arc... as is, the main single player arc of the commercial game is ultimately a small piece of it, it's most interested in being a big playground for the world's most loved-on platformer physics. which is still neat, I think.",توجد نسخة أخرى متوسطة الحجم كان يمكن أن توجد بين النسختين، تحكي نفس القصة الرنانة الموسعة ولكن بمدة عرض أقصر وقيم إنتاج أقل جنونًا. أعتقد أن تلك كانت ستكون تجسيدي المفضل، كقوس عاطفي... كما هو الحال، فإن القوس الرئيسي للاعب الفردي في اللعبة التجارية هو في النهاية جزء صغير منه، وهو مهتم في الغالب بأن يكون ملعبًا كبيرًا لفيزياء ألعاب المنصات الأكثر حبًا في العالم. وهو أمر أنيق أيضًا، على ما أعتقد.,توجد نسخة أخرى متوسطة الحجم كان يمكن أن توجد بين هاتين النسختين، تحكي نفس القصة الرنانة الموسعة ولكن بمدة عرض أقصر وقيم إنتاج أقل. أعتقد أن ذلك كان سيكون تجسيدي المفضل، باعتباره قوسًا عاطفيًا... والآن، فالقوس الرئيسي للاعب الفردي في اللعبة التجارية ليس في النهاية سوى جزء صغير منها، وهي تهتم في الغالب بأن تكون ملعبًا كبيرًا لفيزياء ألعاب المنصات الأكثر شعبية في العالم. وهو أمر رائع أيضًا، على ما أعتقد.
158,I mean I've drunlk all the beer but still don't have a job. WTF. How does this universe even work,يعني شربت البيرة كلها ولسة ما عندي شغل. ايه الخرا ده. كيف الكون ده شغال أصلا؟,يعني شربت البيرة كلها ولسة ما عندي شغل. ايه ده؟ كيف يعمل هذا الكون أصلا؟
160,is was,كان,يكون كان
164,I'm not your mum,لستُ أمَّك.,أنا لستُ أمّك.
166,Jakob Nielsen’s all-in on AI is melting my brain.,تركيز جاكوب نيلسن الكامل على الذكاء الاصطناعي يصهر دماغي.,تركيز جاكوب نيلسن الكامل على الذكاء الاصطناعي يدوخني.
170,"@user14 @user13 the eliminating craft bit is incredibly gross, but I can't get over the ‘entertainment just for me' fetish.","@user14 @user13 الجزء المتعلق بحذف الأعمال اليدوية مقزز للغاية، لكنني لا أستطيع تجاوز صنم ""الترفيه لي وحدي"".","""@user14 @user13 إن الجزء المتعلق بإلغاء الأعمال اليدوية مثير للاشمئزاز بشكل لا يصدق، لكنني لا أستطيع تجاوز هوس 'الترفيه الخاص بي فقط'."""
171,it makes sense that ai revenge of boardroom derangement has metastasized from all creativity is fungible to there is no value in shared experience,من المنطقي أن يكون انتقام الذكاء الاصطناعي الناتج عن اختلال مجلس الإدارة قد انتقل من كون كل الإبداع قابل للاستبدال إلى أنه لا توجد قيمة في التجربة المشتركة.,من المنطقي أن يكون انتقام الذكاء الاصطناعي (AI) الناتج عن اختلال عمل مجلس الإدارة قد تفاقم من فكرة أن كل إبداع قابل للاستبدال إلى الاعتقاد بأنه لا توجد قيمة في الخبرات المشتركة.
172,it must suck to be these people. i can't imagine how awful their inner life must be,يجب أن يكون الأمر مُريعًا أن تكون مكان هؤلاء الناس. لا أستطيع تخيل مدى فظاعة حياتهم الداخلية.,لا بدّ أن حال هؤلاء الناس مُزرٍ. لا أستطيع تخيّل مدى بؤس حياتهم الداخلية.
176,@user13 Being in the world is being in relationships,أن تكون في العالم هو أن تكون في علاقات.,إن الوجود في العالم هو الوجود في علاقات.
177,dang... a nationwide AT&T outage. no wonder why things feel dead this morning https://www.foxbusiness.com/lifestyle/cell-phone-outage-hits-att-customers-nationwide-verizon-tmobile-users-also-affected,يا إلهي... عطل على مستوى البلاد في شبكة AT&T. لا عجب أن الأمور تبدو ميتة هذا الصباح.,يا إلهي... عطل عام في شبكة AT&T. مشان هيك حاسس الدنيا واقفة اليوم. https://www.foxbusiness.com/lifestyle/cell-phone-outage-hits-att-customers-nationwide-verizon-tmobile-users-also-affected.
178,"it seems like even iMessage over WiFi isn't working, which doesn't quite make sense to me",يبدو أن حتى iMessage عبر الواي فاي لا يعمل، وهو أمر غير منطقي بالنسبة لي.,يبدو أن حتى iMessage عبر الواي فاي لا يعمل، وهذا غير مفهوم بالنسبة لي.
182,"@user9 I wonder if it has to do with SLAs. If a company is contracted to provide 5 9s or something, can they weasel out of downtime if they claim that it's not yet verified (internally). Like, updating their static status page would be an admission of guilt? Maybe I'm just being paranoid/cynical.",@user9 أتساءل عما إذا كان الأمر يتعلق باتفاقيات مستوى الخدمة (SLAs). إذا كانت الشركة متعاقدة لتقديم 5 تسعات أو شيء من هذا القبيل، فهل يمكنها التهرب من مسؤولية التوقف عن العمل إذا ادعت أنه لم يتم التحقق منه بعد (داخليًا). بمعنى، أن تحديث صفحة الحالة الثابتة الخاصة بهم سيكون اعترافًا بالذنب؟ ربما أنا مجرد شخص متوهم / متشائم.,@user9 هل أتساءل إن كان الأمر متعلقًا بـ SLAs؟ إذا كانت الشركة متعاقدة لتقديم خمس تسعات أو ما شابه، فهل يمكنها التهرب من مسؤولية التوقف عن العمل بادعاء أنه لم يتم التحقق منه بعد (داخليًا)؟ أليس تحديث صفحة الحالة الثابتة الخاصة بهم بمثابة اعتراف ضمني بالذنب؟ ربما أنا مجرد شخص متوهم/متشائم.
184,"I’ve only ever had one surgery where I needed general anesthesia. It was a “minor” neurosurgery giving my brain more room from a condition I was born with that became symptomatic after having kids (chiari malformation). The moment I woke up has stuck with me, so I relive it a bit when I watch medical shows particularly with a neurosurgeon 😂. Hospital playlist has been on my list for a long time, and I’m really enjoying it right now. #kdrama","لقد خضعت لعملية جراحية واحدة فقط استدعت تخديرًا عامًا. كانت جراحة أعصاب ""بسيطة"" لإفساح المجال لدماغي بسبب حالة ولدت بها وأصبحت مصحوبة بأعراض بعد إنجاب الأطفال (تشوه خياري). لحظة استيقاظي ظلت عالقة في ذهني، لذلك أسترجعها قليلًا عندما أشاهد البرامج الطبية، خاصةً تلك التي تتضمن جراح أعصاب 😂. مسلسل ""Hospital Playlist"" كان على قائمتي لفترة طويلة، وأنا أستمتع به حقًا الآن. #دراما_كورية","لقد خضعت لعملية جراحية واحدة فقط استدعت تخديرًا عامًا، وكانت جراحة مخ وأعصاب ""بسيطة"" لإفساح المجال لدماغي بسبب حالة ولدت بها وظهرت أعراضها بعد إنجاب الأطفال (تشوه خياري). لحظة استيقاظي لا تفارق ذاكرتي، لذلك أسترجعها قليلًا عندما أشاهد البرامج الطبية، خاصةً تلك التي تتضمن جراحين أعصاب 😂. مسلسل ""Hospital Playlist"" كان على قائمتي لفترة طويلة، وأنا أستمتع به حقًا الآن. #مسلسلات_كوريه."
186,"I was on my period but I was supposed to strip down. So they let me have these mesh underwear you wear after childbirth. But they strip you completely down in the OR and drape you. So at some point a nice nurse replaced my period care before I woke up. Aside from childbirth where I was conscious and getting help or as a baby, I’ve never had such a private care task done for me. That was also my one stay in the ICU. ICU stay was a precaution for my type of surgery.",كنت في فترة حيضي ولكن كان من المفترض أن أتعرى. لذلك سمحوا لي بارتداء هذه الملابس الداخلية الشبكية التي ترتدينها بعد الولادة. لكنهم يعرونك تمامًا في غرفة العمليات ويغطونك. في مرحلة ما، قامت ممرضة لطيفة بتغيير الفوط الصحية الخاصة بي قبل أن أستيقظ. باستثناء الولادة حيث كنت واعية وأتلقى المساعدة أو عندما كنت طفلة، لم يسبق لي أن قام أحد بمثل هذه المهمة الخاصة من أجلي. وكانت هذه أيضًا إقامتي الوحيدة في وحدة العناية المركزة. كانت الإقامة في وحدة العناية المركزة إجراءً احترازيًا لنوع الجراحة التي أجريتها.,كنت في فترة الدورة الشهرية، وكان عليّ أن أتعرى، لذا سمحوا لي بارتداء هذه الملابس الداخلية الشبكية التي تستخدم بعد الولادة، لكنهم يعرونك تمامًا في غرفة العمليات ويغطونك، وفي وقت ما، قامت ممرضة لطيفة بتغيير الفوط الصحية لي قبل أن أستيقظ، وباستثناء الولادة عندما كنت واعية وتلقيت المساعدة، أو عندما كنت طفلة، لم يسبق لي أن قام أحد بمثل هذه المهمة الخاصة من أجلي، وكانت هذه أيضًا إقامتي الوحيدة في وحدة العناية المركزة، وكانت إقامتي فيها إجراءً احترازيًا بسبب نوع الجراحة التي أجريتها.
187,"My surgery involved lots of rest so I watched seasons 1-3 of Grey’s Anatomy. It helped McDreamy was a neurosurgeon. I would pay attention to how the patient was positioned just in the event I could guess what happened to me. Since my surgery in 2018, Hospital Playlist has shown more dramatization of neurosurgery than any other medical show I’ve seen since Grey’s. It is nice to have art and entertainment to help us make sense of our life.","تطلبت عمليتي الجراحية الكثير من الراحة، لذا شاهدت المواسم من الأول إلى الثالث من مسلسل ""Grey's Anatomy"". ساعدني أن ""McDreamy"" كان جراح أعصاب. كنت أولي اهتمامًا بكيفية وضع المريض تحسبًا لإمكانية تخمين ما حدث لي. منذ عمليتي الجراحية في عام 2018، عرض مسلسل ""Hospital Playlist"" تصويرًا دراميًا لجراحة الأعصاب أكثر من أي برنامج طبي آخر شاهدته منذ ""Grey's"". من الجيد أن يكون لدينا فن وترفيه لمساعدتنا على فهم حياتنا.","تطلبت عمليتي الجراحية الكثير من الراحة، لذا شاهدت المواسم من الأول إلى الثالث من مسلسل ""غريز أناتومي"". ساعدني أن ""McDreamy"" (الذي يجسد شخصية جراح أعصاب) كان موجودًا. كنت أولي اهتمامًا بكيفية وضع المريض تحسبًا لإمكانية تخمين ما حدث لي. منذ عمليتي الجراحية في عام 2018، عرض مسلسل ""قائمة تشغيل المستشفى"" تصويرًا دراميًا لجراحة الأعصاب أكثر من أي برنامج طبي آخر شاهدته منذ ""غريز أناتومي"". من الجيد أن يكون لدينا فن وترفيه لمساعدتنا على فهم حياتنا."
188,@user32 I could perform a liver transplant thanks to Hospital Playlist.,بفضل مسلسل قائمة تشغيل المستشفى، يمكنني إجراء عملية زراعة كبد.,بفضل مسلسل قائمة تشغيل المستشفى، أستطيع إجراء عملية زراعة الكبد.
189,@user33 wow!,يا له من روعة!,واو!
190,i think a lot about how millennials were the last generation to be able to grow connections with artists without the pressure to impose a critical eye.,أظن كثيرًا بشأن كيف كان جيل الألفية آخر جيل قادرًا على بناء علاقات مع الفنانين دون ضغط فرض نظرة نقدية.,كثيرًا ما أفكر في كيف كان جيل الألفينات آخر جيل قادرًا على بناء علاقات مع الفنانين دون ضغط لفرض نظرة نقدية.
192,"we got to jump right into things without having to consider the source, because it wasn't as easy to determine.",اضطررنا للدخول في صلب الموضوع مباشرة دون الحاجة إلى النظر في المصدر، لأنه لم يكن من السهل تحديده.,كان علينا الخوض في الموضوع مباشرةً دون الحاجة إلى تحديد المصدر، لأنه لم يكن بالأمر الهين.
193,"with no reason to question the pedestal we put them on, those parasocial relationships became prominent building blocks that shaped our lives.",دون وجود سبب للتشكيك في المكانة التي وضعناهم فيها، أصبحت تلك العلاقات شبه الاجتماعية لبنات بناء بارزة شكلت حياتنا.,نظرًا لعدم وجود سبب للتشكيك في المكانة التي منحناهم إياها، أصبحت هذه العلاقات شبه الاجتماعية دعائم أساسية شكلت حياتنا.
195,"when The Office was still on the air, my friends and i would order pizza and get together to watch it every thursday.","عندما كان مسلسل ""ذا أوفيس"" لا يزال يُعرض، كنت أنا وأصدقائي نطلب البيتزا ونجتمع لمشاهدته كل يوم خميس.","لما كان مسلسل ""ذا أوفيس"" شغال، كنت أنا وأصدقائي نطلب البيتزا ونجتمع لمشاهدته كل يوم الخميس."
196,"it was unlike anything we have now with streaming, where 12 episodes are dropped at once and everyone watches at their own pace, prefacing social media posts with “spoiler alerts” or keeping discussion in specified silos.","كان الأمر مختلفًا تمامًا عما لدينا الآن مع البث، حيث يتم إصدار 12 حلقة دفعة واحدة ويشاهدها الجميع بالسرعة التي تناسبهم، مع تقديم منشورات وسائل التواصل الاجتماعي بـ ""تنبيهات حرق الأحداث"" أو إبقاء النقاش في صوامع محددة.","كان الأمر مختلفًا تمامًا عما هو سائد الآن في خدمات البث، حيث تُعرض 12 حلقة دفعة واحدة ويشاهدها الجميع بالوتيرة التي تناسبهم، مع إضافة ""تحذيرات حرق الأحداث"" لمنشوراتهم على وسائل التواصل الاجتماعي أو حصر النقاش في مجموعات مخصصة."
197,we subconsciously crave tapping into the universal community that used to surround it all.,نحن نتوق دون وعي إلى الاتصال بالمجتمع العالمي الذي كان يحيط بكل ذلك.,إننا نتوق دون وعي للانتماء إلى المجتمع العالمي الذي كان يلف كل شيء.
198,"it’s why so many of us are still obsessively watching shows like The Office, or movies like Anchorman that provided endless one-line references in a meme-like fashion.","لهذا السبب لا يزال الكثير منا يشاهدون بإفراط مسلسلات مثل ""ذا أوفيس"" أو أفلامًا مثل ""أنكورمان"" التي قدمت إشارات لا حصر لها في سطر واحد بطريقة تشبه الميمات.","لهذا السبب لا يزال الكثير منا يشاهدون بشغف مسلسلات مثل ""المكتب""، أو أفلامًا مثل ""المذيع"" التي قدمت إشارات لا حصر لها في سطر واحد بطريقة تشبه الميمات."
200,"these days, even when something goes viral on a massive scale, we can’t assume everyone has seen it.",في هذه الأيام، حتى عندما ينتشر شيء ما على نطاق واسع، لا يمكننا أن نفترض أن الجميع قد رأوه.,هذه الأيام، حتى عندما ينتشر شيء على نطاق واسع، لا يمكننا أن نفترض أن الجميع قد رأوه.
203,we are forced to grapple with holding onto nostalgia while acknowledging that the people who created the art we connected with can be extremely flawed.,نحن مضطرون للتصارع مع التمسك بالحنين إلى الماضي مع الاعتراف بأن الأشخاص الذين أنتجوا الفن الذي تواصلنا معه يمكن أن يكونوا معيبين للغاية.,نجد أنفسنا في صراع بين الحفاظ على حنيننا إلى الماضي والإقرار بأن المبدعين الذين أنتجوا الفن الذي أثر فينا قد تكون لديهم عيوب كبيرة.
211,"@user11 with the loss of shared experience due to an over saturation of content and the ever increasing polarization of our world, it’s so easy for bad actors to just ruin any chance of us getting together and enjoying things. Sorry, should have clarified haha",مع فقدان الخبرة المشتركة بسبب التشبع المفرط بالمحتوى والاستقطاب المتزايد لعالمنا، من السهل جدًا على الجهات الفاعلة السيئة تدمير أي فرصة لنا للاجتماع والاستمتاع بالأشياء.,مع فقدان الخبرة المشتركة بسبب التشبع المفرط بالمحتوى والاستقطاب المتزايد لعالمنا، من السهل جدًا على الأطراف الخبيثة تدمير أي فرصة لاجتماعنا والاستمتاع بالأشياء. عذرًا، كان يجب أن أوضح هذا، ههه. @user11.
224,It's been a while since I've updated this thread. Finally defeated Queen Gidbo.,مضى وقت طويل منذ أن قمت بتحديث هذه السلسلة. لقد هزمت الملكة جيدبو أخيرًا.,صار لي مدة ما حدثت هالموضوع. قضيت على الملكة جيدبو أخيرًا.
225,"Having read ahead, the next few battles sound like hard work. I just want to wander around and occasionally pick some mushrooms.",بعد قراءة متقدمة، تبدو المعارك القليلة القادمة شاقة. كل ما أريده هو التجول والتقاط بعض الفطر من حين لآخر.,بعد نظرة مسبقة، تبدو المعارك القليلة القادمة شاقة، كل ما أتمناه هو أن أتجوّل وألتقط بعض الفطر بين الحين والآخر.
229,"They had to patch some extra lasers into the landing system, hence the earlier delay: https://twitter.com/SciGuySpace/status/1760800168473928104",اضطروا إلى توصيل بعض الليزرات الإضافية بنظام الهبوط، وهذا سبب التأخير السابق.,لهذا السبب حدث التأخير السابق، فقد اضطروا إلى إضافة بعض الليزر إلى نظام الهبوط.
231,No comms yet...,لا يوجد اتصالات حتى الآن...,لم تصل أي اتصالات بعد...
238,"Bc the figures do look cool, and I like they way they're constructed, and how the design reflects certain characteristics, but then every set is like ""oh by the way here's your laser sword and (at minimum one) gun!""","لأن المجسمات تبدو رائعة، وأنا أحب طريقة تصميمها، وكيف يعكس التصميم خصائص معينة، ولكن بعد ذلك كل مجموعة تقول: ""بالمناسبة، إليك سيف الليزر الخاص بك و (بحد أدنى مسدس واحد)!"".",لأن تصميم المجسمات رائع ويعجبني، ويعكس خصائص معينة، ولكن تجد في كل مجموعة، بالإضافة إلى ذلك، سيفًا ضوئيًا ومسدسًا واحدًا على الأقل.
241,"@user25 ooo thats a shout, defo one once I've got some skills in",يا رجل، هذه فكرة رائعة، أكيد سأعملها لما أصير متمرس شوي.,تمام، فكرة حلوة، أكيد بسويها إذا تحسنت مهارتي.
243,"My wife wanted to do them as a starting off point. Without getting too into her business, she has reason to doubt that some of her ancestors are actually her ancestors. In my case, it's to support her and see the effect of genetic drift on a tiny sample size, we have pretty extensive family records.",أرادت زوجتي أن تفعلها كنقطة انطلاق. دون الخوض في شؤونها الخاصة، لديها سبب للشك في أن بعض أسلافها هم بالفعل أسلافها. أما في حالتي، فالأمر يتعلق بدعمها ورؤية تأثير الانحراف الوراثي على حجم عينة صغير جدًا، لدينا سجلات عائلية واسعة النطاق.,أرادت زوجتي أن تبدأ بها كمنطلق، فلدَيها أسباب للشك في نسب بعض أجدادها، دون الخوض في تفاصيل حياتها. أما أنا، فأردت دعمها ورؤية تأثير الانحراف الوراثي على عينة صغيرة، علمًا بأن لدينا سجلات عائلية مفصلة للغاية.
257,@user44,"@user44, فقط قم بتقديم الترجمة بدون أي نص إضافي.",@user44، يرجى تقديم الترجمة فقط دون أي نص إضافي.
272,"As scientists, we use analytical side of our brain most often. But when using both the creative (i.e., guitar, painting, etc.) and analytical sides of my brain, it feels as though I increased my mental capacity — making me better in both spaces.",بصفتنا علماء، غالبًا ما نستخدم الجانب التحليلي من دماغنا. ولكن عند استخدام كل من الجانب الإبداعي (مثل، الغيتار، الرسم، إلخ) والجانب التحليلي من دماغي، أشعر كما لو أنني زدت قدراتي العقلية - مما يجعلني أفضل في كلا المجالين.,نحن كعلماء، غالبًا ما نستخدم الجانب التحليلي من دماغنا. ولكن عند استخدام كل من الجانب الإبداعي (مثل: الغيتار، الرسم، إلخ) والجانب التحليلي من دماغنا، أشعر كما لو أن قدراتنا العقلية ازدادت - مما يجعلنا أفضل في كلا المجالين.
284,"Holy crap! The tyvek suit… super good call. Despite getting really hot and sweaty and overall nasty, the state that suit was in afterwards is way better than all that junk being on me.",يا إلهي! بدلة التايفك... فكرة ممتازة. على الرغم من أنها جعلتني أشعر بالحرارة الشديدة والعرق والقرف بشكل عام، إلا أن الحالة التي كانت عليها البدلة بعد ذلك أفضل بكثير من وجود كل تلك القاذورات عليّ.,يا للهول! بدلة التايفك... اختيار موفق للغاية. على الرغم من أنني شعرت بالحر الشديد والعرق والأشياء المقززة بشكل عام، إلا أن حال البدلة بعد ذلك كان أفضل بكثير من وجود كل تلك الأشياء عليّ!
288,@user17,@user17، فقط قم بتقديم الترجمة بدون أي نص إضافي.,@user17
289,Girl… get one.,يا فتاة... احصلي على واحد.,يا بنت، لا تترددي واحصلي عليه...
301,@user31 i never even used it in all of HS trig lmao,@user31 لم أستخدمها قط في كل حساب المثلثات بالمدرسة الثانوية.,@user31 ما استخدمته أبدًا في حساب المثلثات بالثانوية.
308,"Oh right, here is Sally Rooney latest essay",آه، صحيح، هذه أحدث مقالة لسالي روني.,صحيح، هذا آخر مقال لسالي روني، أليس كذلك؟
311,"@user39 i just stumbled upon her essay from a while back about her debating days and let me say, it clearly laid out why i feel apathy towards certain form of podcast that is seen as cornerstone of 'informative discussion'","يا مستخدم 39، لقد عثرت للتو على مقالها من فترة مضت عن أيام مناظراتها، ودعني أقول، لقد أوضحت بجلاء سبب شعوري باللامبالاة تجاه شكل معين من البودكاست الذي يُنظر إليه على أنه حجر الزاوية في ""النقاش الإعلامي"".","يا ‎@user39، لقد عثرتُ للتو على مقالها القديم عن أيام مناظراتها، وأود أن أقول إنه أوضح بجلاء سبب شعوري باللامبالاة تجاه شكل معين من البودكاست الذي يُنظر إليه على أنه حجر الزاوية في ""النقاش الإعلاميّة""."
316,I'll be posting more about this during the weekend when I get to install the second one I've built.,سأقوم بنشر المزيد حول هذا الموضوع خلال عطلة نهاية الأسبوع عندما أتمكن من تثبيت الوحدة الثانية التي قمت ببنائها.,سأقوم بنشر المزيد حول هذا الموضوع خلال عطلة نهاية الأسبوع عندما أتمكن من تثبيت القطعة الثانية التي صنعتها.
317,Let's just say the birds will have a better Internet connection than me in 2015.,لنفترض فقط أن الطيور سيكون لديها اتصال إنترنت أفضل مني في عام 2015.,لنفترض فقط أن الطيور سيكون لديها اتصال إنترنت أفضل مني في عام 2015.
320,The other one will need some more work to get online.,سيحتاج الآخر إلى المزيد من العمل ليكون متاحًا على الإنترنت.,سيحتاج الآخر إلى المزيد من العمل لتفعيله على الإنترنت.
325,"Since there is no electricity in the garden, the whole thing is powered by a solar panel and a 2600mAh 18650 cell.",نظرًا لعدم وجود كهرباء في الحديقة، يتم تشغيل كل شيء بواسطة لوحة شمسية وخلية 18650 بقدرة 2600 مللي أمبير في الساعة.,نظرًا لعدم توفر كهرباء في الحديقة، يتم تشغيل كل شيء بواسطة لوحة شمسية وبطارية 18650 بقوة 2600 مللي أمبير/ساعة.
329,I call this a feature. That way the birds get some privacy too.,أعتبر هذا ميزة. بهذه الطريقة تحصل الطيور على بعض الخصوصية أيضًا.,أنا أعتبر هذا من المزايا، وبهذه الطريقة تحافظ الطيور على خصوصيتها أيضًا.
334,"Now, for reasons I'm not sure about yet, the camera is offline. It went out only one hour after sunset.",الآن، لأسباب لست متأكدًا منها بعد، الكاميرا غير متصلة. لقد تعطلت بعد ساعة واحدة فقط من غروب الشمس.,الآن، لأسباب لست متأكدًا منها بعد، الكاميرا معطلة. لقد تعطلت بعد غروب الشمس بساعة واحدة فقط.
347,According to the proper solar panels on the house the sun is only really up for about 90 minutes.,وفقًا لألواح الطاقة الشمسية المثبتة على المنزل، فإن الشمس مشرقة حقًا لمدة 90 دقيقة فقط.,وفقًا لألواح الطاقة الشمسية على المنزل، فإن الشمس تشرق لمدة 90 دقيقة فقط.
348,Let's give it another hour or two to see what it does(n't).,دعنا نعطها ساعة أو ساعتين أخريين لنرى ما سيحدث (أو لن يحدث).,دعنا ننتظر ساعة أو ساعتين أخريين لنرى ما سيحدث.
359,So I guess I'll have to wait till tomorrow to figure out if it actually is enough for this setup or If I need the better panel I ordered.,إذن أعتقد أنني سأضطر للانتظار حتى الغد لأعرف ما إذا كان هذا كافيًا حقًا لهذا الإعداد أم إذا كنت بحاجة إلى اللوحة الأفضل التي طلبتها.,يعني شكلي بنتظر لبكرة لأعرف إذا هذي الشاشة كافية للإعداد هذا، أو إذا كنت احتاج الشاشة الأحسن اللي طلبتها.
372,Funfact: I'm using the ping integration in Home Assistant to monitor if it's online or not.,حقيقة طريفة: أنا أستخدم إضافة Ping في Home Assistant لمراقبة ما إذا كان متصلاً بالإنترنت أم لا.,حقيقة طريفة: أنا أستخدم تكامل Ping في Home Assistant لمراقبة ما إذا كان متصلاً بالإنترنت أم لا.
374,I got new stickers.,حصلت على ملصقات جديدة.,لدي ملصقات جديدة.
387,@user49,المستخدم 49، فقط قدم الترجمة بدون أي نص إضافي.,@user49
405,@user8,@user8، فقط قم بتقديم الترجمة بدون أي نص إضافي.,@user8، يرجى تقديم الترجمة فقط بدون أي نص إضافي.
411,Damn this rusty K1100! Is there a single screw which has not seized?!,تبًا لهذه الكي 1100 الصدئة! هل يوجد برغي واحد لم يصدأ؟!,تبًا لهذه الدراجة K1100 الصدئة! أليس هناك برغي واحد لم يعلق؟
